Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.156080625e0,1.574284471e-2,-1.468071397e-2,-3.799637675e-2,4.367018627e-2
3.166012625e0,2.042091873e-2,-1.659606082e-2,-2.302984357e-2,3.496879825e-2
3.175944625e0,6.325979275e-3,-1.446145252e-2,-1.794042706e-2,2.389582696e-2
3.185876625e0,1.609630433e-2,-4.514534706e-3,-2.018634260e-2,2.620993064e-2
3.195808625e0,4.946015824e-3,-1.547412632e-2,-2.587568343e-2,3.055262101e-2
3.205740625e0,1.044400652e-2,-1.340090465e-2,-2.213346541e-2,2.790254126e-2
3.215673625e0,9.373596038e-3,-6.637713527e-3,-2.752401352e-2,2.982440048e-2
3.225605625e0,2.120037085e-2,-5.843762141e-3,-1.779483140e-2,2.828889012e-2
3.235537625e0,2.026044464e-2,-1.476770958e-2,-2.019043565e-2,3.219044198e-2
3.245469625e0,-7.591398968e-4,-2.386258758e-2,-1.450226426e-2,2.793411978e-2
3.255401625e0,4.467307020e-3,-1.588194220e-2,-1.345502794e-2,2.128921551e-2
3.265333625e0,1.455195874e-2,-4.744604370e-3,-1.554950058e-2,2.181874750e-2
3.275265625e0,3.380953737e-3,-1.482706795e-2,-1.734693468e-2,2.306922051e-2
3.285197625e0,9.013272794e-3,-1.362854406e-2,-1.824506700e-2,2.449201440e-2
3.295129625e0,-3.771783002e-3,-2.182284121e-2,-2.587919176e-2,3.406163988e-2
3.305061625e0,-1.377638269e-2,2.324999124e-4,-1.824565172e-2,2.286365200e-2
3.314994625e0,-3.051305534e-3,-1.967405342e-3,-2.154114246e-2,2.184495292e-2
3.324926625e0,1.174607410e-2,-4.942185441e-3,-1.944725454e-2,2.325061639e-2
3.334858625e0,3.820620957e-3,-1.522284223e-2,-1.959694326e-2,2.510721520e-2
3.344790625e0,2.246383309e-2,-2.355314196e-2,-2.782982290e-2,4.282374734e-2
3.354722625e0,4.758886651e-3,-1.997748736e-2,-2.588386953e-2,3.304121222e-2
3.364654625e0,9.167703241e-3,-1.640436351e-2,-2.318888783e-2,2.984751990e-2
3.374586625e0,1.133827649e-3,-1.913193430e-2,-1.914846182e-2,2.709206646e-2
3.384518625e0,4.415351311e-3,-6.380034043e-3,-3.516573966e-2,3.601151770e-2
3.394450625e0,1.376738117e-2,-1.353137065e-3,-3.007924676e-2,3.310789709e-2
3.404382625e0,9.362369841e-3,-1.435019097e-2,-1.915197015e-2,2.569785809e-2
3.414315625e0,1.675031540e-2,-2.743521807e-2,-2.648788691e-2,4.165179959e-2
3.424247625e0,1.209916370e-2,-6.619724203e-3,-2.379348993e-2,2.750164857e-2
3.434179625e0,2.063103020e-2,-5.711240480e-3,-2.199722528e-2,3.069422739e-2
3.444111625e0,7.737593064e-3,-4.354074318e-4,-3.337356806e-2,3.426156697e-2
3.454043625e0,1.116745099e-3,-6.656854022e-3,-3.337298334e-2,3.404874215e-2
3.463975625e0,4.702655165e-3,-8.217028202e-3,-2.693578362e-2,2.855119888e-2
3.473907625e0,7.659110182e-3,-1.850712276e-2,-3.786306024e-2,4.283441248e-2
3.483839625e0,7.416304552e-3,-1.292008993e-2,-1.675870478e-2,2.242285626e-2
3.493771625e0,5.795860654e-3,3.439980922e-3,-2.319590449e-2,2.415523659e-2
3.503703625e0,9.583369468e-3,-5.228233058e-4,-3.008100092e-2,3.157500485e-2
3.513636625e0,2.037150519e-2,-1.018793274e-2,-2.693578362e-2,3.527504269e-2
3.523568625e0,1.193867818e-2,-1.596695524e-2,-2.873146355e-2,3.497102649e-2
3.533500625e0,1.803678735e-2,-1.779701496e-2,-2.843325555e-2,3.808555449e-2
3.543432625e0,6.486923886e-3,-1.088114756e-2,-2.499041498e-2,2.801785849e-2
3.553364625e0,1.824238550e-2,-1.539560004e-2,-2.693578362e-2,3.599090953e-2
3.563296625e0,1.585304188e-2,-9.640934849e-3,-3.382029533e-2,3.857562622e-2
3.573228625e0,-1.282792320e-3,-1.476383580e-2,-1.855379999e-2,2.374573430e-2
3.583160625e0,2.904905872e-3,-1.674576782e-2,-1.780477166e-2,2.461440862e-2
3.593092708e0,2.059073695e-2,-2.071591761e-2,-1.600792229e-2,3.330737556e-2
3.603024708e0,1.160416491e-3,-9.051060425e-3,-2.019745231e-2,2.216315278e-2
3.612957708e0,2.207057815e-2,-1.168543207e-2,-2.004659414e-2,3.202382987e-2
3.622889708e0,-4.793012920e-3,-9.399070255e-3,-1.181371450e-2,1.583917122e-2
3.632821708e0,2.918491513e-3,-1.495422662e-2,-2.094297230e-2,2.589893001e-2
3.642753708e0,9.120950641e-3,-2.224190385e-2,-9.416940808e-3,2.581807122e-2
3.652685708e0,2.762939588e-2,-1.873182029e-2,-2.797951162e-2,4.355591439e-2
3.662617708e0,6.967578717e-3,-8.435111074e-3,-2.124410391e-2,2.389581978e-2
3.672549708e0,2.091910607e-2,-1.414422280e-2,-1.645348012e-2,3.013942676e-2
3.682481708e0,9.278448592e-3,-1.699971057e-2,-3.127090931e-2,3.678246235e-2
3.692413708e0,8.066871248e-3,-3.617250228e-2,-2.468402088e-2,4.452892565e-2
3.702345708e0,-9.039286051e-3,-2.696099974e-2,-1.974546254e-2,3.461917807e-2
3.712278708e0,1.221988814e-2,-1.484272753e-2,-2.962433338e-2,3.531619112e-2
3.722210708e0,-2.711920347e-4,-2.473529365e-2,-1.884791493e-2,3.109907064e-2
3.732142708e0,1.600685106e-2,-1.625072792e-2,-2.797834218e-2,3.609838043e-2
3.742074708e0,9.427264798e-5,-7.695483975e-4,-3.636207998e-2,3.637034441e-2
3.752006708e0,-8.288903274e-3,-1.697249360e-2,-1.884616077e-2,2.668237681e-2
3.761938708e0,4.462869074e-3,-2.438034939e-2,-2.438522816e-2,3.477007318e-2
3.771870708e0,1.356798427e-2,-5.240603574e-3,-3.276779652e-2,3.585083836e-2
3.781802708e0,1.338329676e-2,-1.455324467e-2,-1.570328236e-2,2.524881462e-2
3.791734708e0,2.071315160e-2,-1.980900533e-2,-3.651176870e-2,4.641702915e-2
3.801666708e0,1.600687162e-2,-1.228603248e-2,-2.723340690e-2,3.389432083e-2
3.811599708e0,2.308462467e-4,-2.030251033e-2,-4.190348625e-2,4.656336946e-2
3.821531708e0,2.418152578e-3,-6.066732919e-3,-3.127558708e-2,3.195019652e-2
3.831463708e0,1.583320703e-2,-6.743484177e-4,-2.094765007e-2,2.626688475e-2
3.841395708e0,1.945003197e-2,-1.551704854e-4,-1.541150630e-2,2.481617109e-2
3.851327708e0,1.210231343e-2,-8.268428883e-3,-1.810707271e-2,2.329590068e-2
3.861259708e0,-1.377019515e-2,-9.264474660e-3,-3.592061520e-2,3.956942457e-2
3.871191708e0,1.651348946e-2,-5.538263395e-3,-1.795972288e-2,2.501838007e-2
3.881123708e0,1.752130504e-2,-1.874672156e-3,-2.170135617e-2,2.795459507e-2
3.891055708e0,7.817882644e-3,-2.482085486e-2,-2.574412107e-2,3.660538068e-2
3.900987708e0,1.144474834e-2,-1.196820891e-2,-1.840937376e-2,2.476136772e-2
3.910920708e0,-5.043376533e-3,-1.083535655e-2,-2.349995971e-2,2.636453498e-2
3.920852708e0,2.609179058e-2,-4.216701295e-3,-2.215276122e-2,3.448632968e-2
3.930784708e0,1.468917645e-2,-1.824728712e-2,-3.068560302e-2,3.860494301e-2
3.940716708e0,-5.650858842e-3,-5.854698261e-3,-3.113408446e-2,3.217982152e-2
3.950648708e0,2.152228748e-2,-5.919045042e-3,-2.499626219e-2,3.351204375e-2
3.960580708e0,8.297546189e-3,-4.485207265e-3,-4.744898558e-2,4.837739750e-2
3.970512708e0,-1.410654481e-2,-7.843537303e-3,-2.574295163e-2,3.038445725e-2
3.980444708e0,1.028296598e-2,-1.000392817e-2,-2.574236691e-2,2.947011066e-2
3.990376708e0,-2.703834744e-4,-2.488014014e-2,-2.529388547e-2,3.548063025e-2
4.000308708e0,9.795315047e-3,-1.739731209e-2,-2.289711177e-2,3.037914404e-2
4.010241708e0,7.202591104e-3,-2.833089273e-2,-1.526474118e-2,3.297770649e-2
4.020173708e0,1.007058871e-2,-2.060913283e-2,-1.960454464e-2,3.017434811e-2
4.030105708e0,1.501156588e-2,-5.894093877e-3,-1.825617671e-2,2.435929886e-2
4.040037708e0,7.122746918e-3,-1.589465076e-2,-1.092025995e-2,2.055785796e-2
4.049969708e0,1.001639462e-3,-2.122828902e-2,-2.035123408e-2,2.942475598e-2
4.059901708e0,-1.000252347e-2,-1.925450656e-2,-2.259656489e-2,3.132716462e-2
4.069833708e0,1.332965084e-2,-1.220189653e-2,-2.589147091e-2,3.157426383e-2
4.079765708e0,1.564289843e-2,1.620400501e-3,-1.137224972e-2,1.940757669e-2
4.089697708e0,3.512347068e-3,5.423657969e-3,-2.289886594e-2,2.379308111e-2
4.099629708e0,-2.975412786e-3,7.608689368e-4,-1.751124144e-2,1.777851454e-2
4.109561708e0,1.653511959e-2,2.014283566e-3,-1.811058104e-2,2.460611029e-2
4.119494708e0,6.272860975e-3,4.938339069e-4,-2.559677124e-2,2.635881930e-2
4.129426708e0,5.468272681e-3,-3.428843804e-2,-2.724393189e-2,4.413423630e-2
4.139358708e0,6.944927608e-3,-3.504114828e-2,-1.497121096e-2,3.873307695e-2
4.149290708e0,1.078852630e-2,-2.842407360e-2,-2.320409060e-2,3.824591586e-2
4.159222708e0,3.228817180e-2,-2.230428633e-2,-1.317494631e-2,4.139548813e-2
4.169154708e0,8.492176244e-3,-6.484690066e-3,-3.547798097e-2,3.705206332e-2
4.179086708e0,6.906434200e-3,-1.107903927e-2,-3.098556519e-2,3.362364041e-2
4.189018708e0,-3.343746259e-3,-9.882552763e-3,-3.412727416e-2,3.568636055e-2
4.198950708e0,-1.413042474e-2,5.454967981e-3,-2.589380980e-2,2.999858271e-2
4.208882708e0,-6.896569307e-3,1.714071983e-2,-4.550303221e-2,4.911102610e-2
4.218815708e0,3.337862499e-3,5.118478993e-3,-2.484657347e-2,2.558695696e-2
4.228747708e0,9.337210825e-3,-2.131054290e-3,-4.550420165e-2,4.650115339e-2
4.238679708e0,1.512119661e-2,-1.524705335e-2,-3.442782104e-2,4.057583128e-2
4.248611708e0,5.185226330e-3,-1.759823704e-2,-5.179054320e-2,5.494401591e-2
4.258543708e0,1.987084648e-2,-8.688240694e-3,-2.215100706e-2,3.100005129e-2
4.268475708e0,2.440032128e-2,-1.701161513e-2,-2.095466673e-2,3.638500771e-2
4.278407708e0,1.698689237e-2,-5.707759559e-3,-2.991435528e-3,1.816815120e-2
4.288339708e0,1.282205086e-2,-1.870679604e-3,1.543664932e-4,1.295871364e-2
4.298271708e0,2.978219907e-3,-7.772045955e-4,-6.430767775e-3,7.129418978e-3
4.308203708e0,8.611977927e-3,-8.825083813e-3,1.003440678e-2,1.589772272e-2
4.318136708e0,-6.971797391e-3,-1.318980189e-2,-1.451571286e-2,2.081544505e-2
4.328068708e0,-6.388804866e-3,-1.211050638e-2,-9.875947237e-3,1.688240286e-2
4.338000708e0,1.337534135e-2,-5.210015327e-3,2.248839140e-3,1.452932529e-2
4.347932708e0,1.088706787e-2,-2.074375584e-2,-7.630616426e-3,2.463854622e-2
4.357864708e0,3.696536645e-5,-8.531169863e-3,-2.664225340e-2,2.797484391e-2
4.367796708e0,1.988077076e-2,-3.453639653e-3,-4.340388179e-3,2.064004948e-2
4.377728708e0,2.106473828e-2,-2.143903546e-2,-2.604291379e-2,3.976919410e-2
4.387660708e0,-2.039442582e-3,-3.313089947e-2,-4.130940914e-2,5.299323645e-2
4.397592708e0,1.398204251e-2,-2.953721900e-2,-2.035298824e-2,3.849920713e-2
4.407524708e0,2.808326315e-2,-1.057067868e-2,-3.322504878e-2,4.476955197e-2
4.417457708e0,1.612898250e-2,-7.360219248e-3,-2.065002680e-2,2.721654847e-2
4.427389708e0,1.967640144e-2,1.095646701e-2,-4.100652337e-2,4.678397056e-2
4.437321708e0,2.298152181e-3,-2.534452784e-2,-4.100593865e-2,4.826089099e-2
4.447253708e0,-8.538373816e-3,-1.949285368e-2,-2.049858391e-2,2.954770913e-2
4.457185708e0,1.652329497e-2,-3.638280105e-2,-3.651703119e-2,5.413151629e-2
4.467117708e0,1.929344079e-2,-1.989285805e-2,-3.382146478e-2,4.372475430e-2
4.477049708e0,3.204723911e-2,5.349288695e-4,-2.603648186e-2,4.129418931e-2
4.486981708e0,2.513237669e-2,8.232514188e-3,-4.594215810e-2,5.301030597e-2
4.496913708e0,3.486486843e-3,2.238177108e-2,-4.534223378e-2,5.068547554e-2
4.506845708e0,-2.995896314e-3,1.581509208e-2,-3.366534412e-2,3.731551858e-2
4.516777708e0,-4.387467401e-4,-3.331679525e-3,-4.339511096e-2,4.352503007e-2
4.526710708e0,4.324721752e-3,-9.795858655e-3,-1.630262196e-2,1.950480833e-2
4.536642708e0,1.096981511e-2,-7.185551953e-3,-3.591301382e-2,3.823236275e-2
4.546574708e0,1.160234451e-2,1.215501831e-2,-2.693286002e-2,3.174488647e-2
4.556506708e0,1.063994306e-2,7.400510218e-3,-3.846123040e-2,4.058623145e-2
4.566438708e0,5.684229084e-3,-5.074506104e-3,-2.064885736e-2,2.200991555e-2
4.576370708e0,2.512975230e-2,-6.305262772e-3,-1.241714716e-2,2.873058184e-2
4.586302708e0,2.417526743e-2,-4.766001524e-3,1.183184087e-2,2.733405906e-2
4.596234708e0,2.988071552e-2,-2.261375936e-2,-8.525240421e-3,3.843070382e-2
4.606166708e0,2.740233662e-3,-3.969879359e-2,-2.094881952e-2,4.497061410e-2
4.616098708e0,1.610990139e-3,-3.388793117e-2,-2.888173699e-2,4.455493127e-2
4.626030708e0,-2.263115482e-2,-2.336710000e-2,-1.047060907e-2,3.417344269e-2
4.635963708e0,-1.184877724e-2,-1.731273760e-2,-6.130220890e-3,2.185644101e-2
4.645895708e0,2.903428080e-3,-2.160245600e-2,-1.340766549e-3,2.183789493e-2
4.655827708e0,1.124878211e-2,-4.253747061e-2,-2.259890378e-2,4.946394603e-2
4.665759708e0,2.232313218e-2,-1.876211618e-2,-1.915547848e-2,3.488941945e-2
4.675691708e0,1.421130590e-2,2.298037978e-2,-1.661077023e-2,3.171713665e-2
4.685623708e0,4.370526464e-3,8.767424785e-3,-1.391812742e-2,1.702009136e-2
4.695555708e0,-1.034008368e-2,7.500451924e-3,-4.490427732e-2,4.668584616e-2
4.705487708e0,-6.037962791e-3,-1.337855732e-2,-4.310742795e-2,4.553782094e-2
4.715419708e0,-2.897655782e-2,-4.482301930e-3,-5.044334471e-2,5.834606207e-2
4.725351708e0,-2.483489275e-2,-6.304193828e-3,-5.972346067e-2,6.498774125e-2
4.735284708e0,-7.194854964e-3,-1.126432291e-2,-4.475575805e-2,4.670897973e-2
4.745216708e0,5.348898119e-3,-1.006101161e-2,-4.984692872e-2,5.113268004e-2
4.755148708e0,2.900756633e-2,-4.822838288e-3,-4.730222046e-2,5.569738535e-2
4.765080708e0,3.775243366e-2,4.129194058e-3,-3.068852663e-2,4.882706378e-2
4.775012708e0,4.346155909e-2,-4.634229038e-3,-2.859346926e-2,5.222996919e-2
4.784944708e0,2.981452549e-2,-8.525541918e-3,-3.682459474e-2,4.814189000e-2
4.794876708e0,1.921626440e-2,3.782125264e-3,-2.574821413e-2,3.235026769e-2
4.804808708e0,1.678314660e-2,-1.303700684e-3,-2.425132692e-2,2.952118735e-2
4.814740708e0,1.156951788e-2,-5.803635623e-4,-2.035942018e-2,2.342427279e-2
4.824672708e0,-2.124471604e-2,2.595049124e-3,-2.904195070e-2,3.607640697e-2
4.834604708e0,-4.584502580e-3,-2.186039130e-2,-1.527117312e-2,2.705740380e-2
4.844537708e0,8.406688124e-3,-2.254148229e-2,-1.272588015e-2,2.721651805e-2
4.854469708e0,-9.719579900e-3,-2.651464705e-2,2.543538809e-3,2.835430005e-2
4.864401708e0,1.913225864e-2,-2.518406745e-2,-2.604642212e-2,4.097190109e-2
4.874333708e0,2.286893550e-2,-8.544097692e-3,-6.586888433e-3,2.528590350e-2
4.884265708e0,1.069976282e-2,9.074540650e-3,-1.348952651e-3,1.409439199e-2
4.894197708e0,1.348440334e-2,1.488886571e-2,-2.545877695e-3,2.024818385e-2
4.904129708e0,1.486142948e-3,7.349337945e-3,2.095642090e-3,7.785441854e-3
4.914061708e0,-1.981498045e-4,1.556967348e-2,-1.646575928e-2,2.266219813e-2
4.923993708e0,-1.053807589e-3,-3.814860536e-3,-1.751416504e-2,1.795576923e-2
4.933925708e0,5.705783840e-3,4.258929156e-3,-8.083190918e-3,1.077183467e-2
4.943858708e0,7.510620598e-3,-8.192223217e-3,-2.335144043e-2,2.586139426e-2
4.953790708e0,1.603501363e-2,-2.151686738e-2,-3.323265016e-2,4.271423979e-2
4.963722708e0,3.346410397e-2,-1.489341558e-2,-4.161580324e-2,5.543947296e-2
4.973654708e0,1.783869236e-2,-4.710471248e-3,-2.619728029e-2,3.204223742e-2
4.983586708e0,1.667353643e-2,4.675022503e-3,-2.694513917e-2,3.202972334e-2
4.993518708e0,2.592326514e-3,-5.502960831e-4,-2.993774414e-2,3.005480838e-2
5.003450708e0,-7.593223939e-3,-5.667413771e-3,-3.921610594e-2,4.034451132e-2
5.013382708e0,5.549900725e-3,-3.036714904e-3,-3.203104734e-2,3.264982434e-2
5.023314708e0,-5.369548383e-4,-1.056706072e-2,-5.448377073e-2,5.550164291e-2
5.033246708e0,-7.608723629e-3,-3.331090235e-2,-3.158139646e-2,4.652841597e-2
5.043178708e0,3.599705840e-3,-2.420055664e-2,-4.161171019e-2,4.827172308e-2
5.053111708e0,-1.340328008e-3,-2.932949667e-2,-2.813855588e-2,4.066686835e-2
5.063043708e0,1.329082168e-2,-2.015527926e-2,-4.535158932e-2,5.137750361e-2
5.072975708e0,1.771747456e-3,-2.063285974e-2,-3.472369015e-2,4.043004635e-2
5.082907708e0,6.027718743e-3,-4.152875282e-3,-2.619084835e-2,2.719449032e-2
5.092839708e0,6.278093776e-3,6.890578195e-3,-1.855847776e-2,2.076804339e-2
5.102771708e0,-1.105984852e-3,2.116639989e-2,-2.454661131e-2,3.243109332e-2
5.112703708e0,1.377154046e-3,1.919980768e-2,-2.724042356e-2,3.335520715e-2
5.122635708e0,-2.829901627e-3,7.038439661e-3,-1.182190061e-2,1.404654086e-2
5.132567708e0,1.497399067e-2,-2.486025961e-2,-2.005478024e-2,3.527672200e-2
5.142499708e0,1.146683986e-2,3.265834395e-3,-2.484481931e-2,2.755756043e-2
5.152431708e0,2.440221934e-2,-1.005348332e-2,-2.394785643e-2,3.563762988e-2
5.162364708e0,1.393266095e-2,-2.492786804e-2,-4.937973619e-3,2.898104949e-2
5.172296708e0,1.658378852e-2,-3.348332212e-2,-1.451922119e-2,4.008693910e-2
5.182228708e0,1.557732282e-2,-2.684608368e-2,4.491831064e-3,3.136146906e-2
5.192160708e0,9.473085499e-3,-4.022261275e-2,7.037124038e-3,4.191800377e-2
5.202092708e0,2.573254541e-3,-2.941976306e-2,2.247084975e-3,2.961745243e-2
5.212024708e0,-7.589411829e-3,-1.305261159e-2,-9.279531240e-3,1.772228939e-2
5.221956708e0,-7.802711860e-3,-1.447270841e-2,-7.782059312e-3,1.819071324e-2
5.231888708e0,-4.060980349e-3,-2.399367484e-2,-1.646283567e-2,2.938048591e-2
5.241820708e0,8.011953102e-3,-1.010861160e-2,7.038293481e-3,1.469397823e-2
5.251752708e0,-8.413720771e-3,-1.499171276e-4,-6.731899381e-3,1.077643919e-2
5.261684708e0,-1.738604250e-2,3.392024618e-4,-2.424489498e-2,2.983629442e-2
5.271617708e0,-1.663786385e-3,-5.637994967e-5,-4.100886226e-2,4.104263816e-2
5.281549708e0,4.778020293e-4,5.422141347e-3,-5.133621454e-2,5.162397539e-2
5.291481708e0,-7.830451874e-3,-8.442127733e-3,-5.777224481e-2,5.890855428e-2
5.301413708e0,-4.169868752e-3,-6.572681526e-3,-3.591710687e-2,3.675087092e-2
5.311345708e0,3.636438232e-3,-1.595338787e-2,-5.328158319e-2,5.573743244e-2
5.321277708e0,1.352066293e-2,-2.226587743e-2,-5.358154535e-2,5.957818079e-2
5.331209708e0,1.172349151e-2,-2.336629601e-3,-2.603940547e-2,2.865223775e-2
5.341141708e0,2.669096573e-2,1.242173357e-2,-3.053065181e-2,4.241259030e-2
5.351073708e0,1.199330625e-2,1.099095644e-2,-2.619026363e-2,3.083132218e-2
5.361005708e0,3.016913171e-2,-8.209390277e-3,-2.199839473e-2,3.822956928e-2
5.370937708e0,2.102295582e-2,-1.778076153e-2,-2.389172316e-3,2.763744374e-2
5.380870708e0,9.173765159e-3,-2.442102408e-2,-2.929455042e-4,2.608889038e-2
5.390802708e0,5.279250015e-3,-2.280552062e-2,4.946744442e-3,2.392556232e-2
5.400734708e0,4.096145870e-3,-2.749552662e-2,-4.333956242e-3,2.813477513e-2
5.410666708e0,-1.340733887e-2,-3.270538663e-2,-1.331411004e-2,3.777121359e-2
5.420598708e0,-3.428923746e-3,-2.166950712e-2,-1.316383660e-2,2.558537963e-2
5.430530708e0,5.960009813e-3,-9.950727643e-3,-1.037880778e-3,1.164542374e-2
5.440462708e0,-4.206119205e-3,-1.125033528e-2,-4.030485749e-3,1.266910802e-2
5.450394708e0,1.121973104e-2,-1.877022919e-2,-2.887998283e-2,3.622509181e-2
5.460326708e0,8.773306261e-3,-2.031944898e-2,-2.393967032e-2,3.260304778e-2
5.470258708e0,-1.223855127e-2,1.773273214e-2,-3.232223868e-2,3.884532198e-2
5.480190708e0,-1.193331291e-2,1.599398034e-2,-3.456873894e-2,3.991502318e-2
5.490123708e0,-1.606039192e-2,2.079793395e-2,-4.818982780e-2,5.488852110e-2
5.500055708e0,7.237048564e-4,5.526907006e-3,-3.396939933e-2,3.442369156e-2
5.509987708e0,2.472725830e-3,4.769902714e-3,-3.621414542e-2,3.661052681e-2
5.519919708e0,1.259764797e-2,-2.068982441e-3,-3.830978751e-2,4.038095147e-2
5.529851708e0,1.192267828e-3,2.415539604e-4,-4.953878045e-2,4.955371449e-2
5.539783708e0,9.143165492e-3,-1.537388312e-2,-3.726722896e-2,4.133763554e-2
5.549715708e0,3.368344308e-2,-1.159969728e-2,-2.708722651e-2,4.475315804e-2
5.559647708e0,1.678754343e-2,-2.291244244e-2,-3.352325678e-2,4.393871161e-2
5.569579708e0,1.802386866e-2,-2.234475089e-2,-1.870348871e-2,3.426321969e-2
5.579511708e0,-3.359008406e-3,-2.295718278e-2,-2.109967768e-2,3.136098814e-2
5.589443708e0,1.322061626e-2,-1.315419783e-2,-8.525240421e-3,2.050603177e-2
5.599376583e0,6.256762859e-3,-9.018827649e-3,9.139198065e-3,1.428325155e-2
5.609308583e0,5.058069946e-5,-1.877772094e-2,-2.469162226e-2,3.102066362e-2
5.619240583e0,1.512236148e-2,-2.779719726e-2,-1.496244013e-2,3.500349421e-2
5.629172583e0,3.818007982e-3,-1.134282178e-2,-2.828415155e-2,3.071205008e-2
5.639104583e0,-1.156391962e-3,-1.355110500e-2,-5.981116891e-3,1.485743748e-2
5.649036583e0,-3.533084127e-3,-1.481328132e-2,-1.361524165e-2,2.042769669e-2
5.658968583e0,-6.207586862e-3,-6.560877459e-3,-1.181956172e-2,1.487552644e-2
5.668900583e0,-1.038188899e-2,6.827903353e-4,-1.181839228e-2,1.574560947e-2
5.678832583e0,-9.695302534e-3,3.922732528e-3,-3.382321894e-2,3.540334534e-2
5.688764583e0,-1.939969109e-3,1.202037703e-2,-2.139905512e-2,2.462057076e-2
5.698696583e0,3.367244757e-3,1.076093246e-2,-4.160820186e-2,4.310891401e-2
5.708629583e0,1.737222160e-2,3.569752565e-3,-2.604057491e-2,3.150632886e-2
5.718561583e0,4.297433984e-3,2.202536501e-3,-2.664049923e-2,2.707462475e-2
5.728493583e0,1.970815456e-3,-1.139428642e-2,-5.133913815e-2,5.262528843e-2
5.738425583e0,-6.615690538e-4,-1.620210467e-2,-2.768773556e-2,3.208670394e-2
5.748357583e0,1.488222593e-2,-1.777074818e-2,-5.982286334e-3,2.393883642e-2
5.758289583e0,2.967434992e-2,-3.512826266e-2,-1.541150630e-2,4.849821034e-2
5.768221583e0,1.876114088e-2,-1.367796217e-2,-4.459788322e-2,5.027960068e-2
5.778153583e0,1.608469441e-2,-1.535722769e-2,-2.154582024e-2,3.096424076e-2
5.788085583e0,-4.025853658e-3,-3.028190760e-2,-1.151667595e-2,3.264713235e-2
5.798017583e0,1.030729131e-2,-1.896192650e-2,-2.214574456e-2,3.092295124e-2
5.807949583e0,-9.773785416e-3,-9.090784946e-3,-1.361290276e-2,1.906516126e-2
5.817882583e0,-1.748971637e-2,-8.865667144e-3,-1.316500604e-2,2.361795116e-2
5.827814583e0,-2.515048936e-2,-3.879088545e-3,-2.079796135e-2,3.286563006e-2
5.837746583e0,2.117046097e-3,8.005276769e-3,-1.825032949e-2,2.004097969e-2
5.847678583e0,7.378126346e-3,-4.253703207e-3,-1.301063955e-2,1.555016015e-2
5.857610583e0,-7.431059636e-3,-4.877363574e-3,-4.160060048e-2,4.253962016e-2
5.867542583e0,4.665121066e-3,-2.127500279e-3,-4.115211904e-2,4.147030882e-2
5.877474583e0,6.373394255e-3,4.477021163e-3,-3.262103140e-2,3.353797195e-2
5.887406583e0,3.127787572e-3,7.231671866e-3,-5.073336661e-2,5.134154868e-2
5.897338583e0,-7.924722238e-3,6.217782944e-3,-2.857943594e-2,3.030257755e-2
5.907270583e0,-2.028111317e-3,2.290217327e-3,-4.265192986e-2,4.276149496e-2
5.917202583e0,8.974544127e-3,-1.196753282e-2,-2.199430168e-2,2.659912762e-2
5.927135583e0,1.799861371e-2,1.992941229e-3,-5.229164958e-3,1.884850330e-2
5.937067583e0,1.630206236e-2,-1.602359100e-2,-2.154523551e-2,3.141193848e-2
5.946999583e0,9.111839491e-3,-2.416487949e-2,-1.420990348e-2,2.947691260e-2
5.956931583e0,1.359979677e-2,-2.525742260e-2,-4.329278469e-3,2.901093795e-2
5.966863583e0,9.530244316e-3,-2.756759355e-2,-3.580250144e-3,2.938734357e-2
5.976795583e0,1.967823098e-2,-3.090821749e-2,3.305431008e-3,3.678962567e-2
5.986727583e0,-1.664903294e-3,-3.054776405e-2,9.144460559e-3,3.193053320e-2
5.996659583e0,-1.483019713e-2,-3.229864882e-2,-3.877873421e-3,3.575157850e-2
6.006591583e0,-3.574570122e-2,-1.887024399e-3,4.207071662e-3,3.604185718e-2
6.016523583e0,-2.432387807e-2,6.590488125e-3,-2.617856920e-2,3.633735080e-2
6.026455583e0,-8.313468432e-3,8.461469226e-3,-1.869354844e-2,2.213953414e-2
6.036388583e0,-1.512973674e-2,7.052043574e-3,-9.261989594e-3,1.908991104e-2
6.046320583e0,6.846788032e-3,1.299171832e-2,-3.680412948e-2,3.962584003e-2
6.056252583e0,6.409754343e-3,1.871739412e-2,-2.527868271e-2,3.210042979e-2
6.066184583e0,2.605693112e-2,6.378471740e-3,-3.725319564e-2,4.590696186e-2
6.076116583e0,6.267893126e-3,4.691751022e-4,-4.069486678e-2,4.117740632e-2
6.086048583e0,1.232698127e-3,-4.645192567e-3,-4.832723737e-2,4.856561778e-2
6.095980583e0,-6.468989379e-3,-2.150692712e-2,-2.497696638e-2,3.358935229e-2
