"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.702011521e1	2.733667421e-2	1.754408634e-2	-7.666869164e-3	3.337468510e-2
3.703004821e1	-8.634664438e-4	1.692347749e-2	-1.754632473e-2	2.439309690e-2
3.703998021e1	5.323970365e-3	2.414276514e-2	-1.605002224e-2	2.947576942e-2
3.704991321e1	6.925916734e-3	2.057271108e-2	-2.892383695e-2	3.616342223e-2
3.705984621e1	-6.427172080e-3	2.051245735e-2	-2.622885525e-2	3.391197864e-2
3.706977821e1	9.556923379e-3	1.540151578e-2	-2.054068387e-2	2.739454629e-2
3.707971121e1	6.315776626e-4	2.466983224e-2	-2.024130642e-2	3.191723671e-2
3.708964421e1	7.065223221e-3	1.580691969e-2	-3.086920559e-2	3.539327539e-2
3.709957621e1	6.942716630e-3	3.571583931e-2	-3.775371730e-2	5.243248670e-2
3.710950921e1	9.118905828e-3	2.862525893e-2	-1.994017482e-2	3.605787659e-2
3.711944221e1	8.059474292e-3	2.555529255e-2	-2.053834498e-2	3.376169009e-2
3.712937421e1	-8.017796320e-3	1.393861094e-2	-2.188495874e-2	2.715734435e-2
3.713930721e1	-1.545960878e-2	2.567410067e-2	-1.440169215e-2	3.325007798e-2
3.714923921e1	-6.052491180e-3	2.565907150e-2	-1.527877450e-3	2.640748017e-2
3.715917221e1	4.514705440e-3	2.083949486e-2	1.914378405e-3	2.140868879e-2
3.716910521e1	-2.652463186e-3	1.786387879e-2	-6.019708514e-3	1.903656001e-2
3.717903721e1	5.326523954e-3	1.909807070e-2	-1.978113055e-3	1.992538815e-2
3.718897021e1	3.420902668e-3	8.775565205e-3	-1.949169338e-2	2.164807683e-2
3.719890321e1	4.173695424e-3	1.536138469e-2	-1.290655911e-2	2.049319744e-2
3.720883521e1	1.869780366e-2	1.534325833e-2	-1.200784206e-2	2.700392025e-2
3.721876821e1	-2.463137024e-3	1.618322456e-2	-1.155819118e-2	2.003885187e-2
3.722870121e1	6.904790812e-3	2.445336192e-2	-1.215694606e-2	2.816796732e-2
3.723863321e1	1.408421803e-2	2.195021915e-2	-3.625741482e-2	4.466293147e-2
3.724856621e1	1.539779846e-2	3.692323909e-2	-1.560095608e-2	4.293958096e-2
3.725849921e1	4.012465590e-3	2.613507139e-2	-2.114002347e-2	3.385324843e-2
3.726843121e1	2.035521978e-4	2.637970885e-2	-1.141142607e-2	2.874284463e-2
3.727836421e1	-5.829122974e-4	2.720654169e-2	-2.772808135e-2	3.885076823e-2
3.728829721e1	5.354780738e-3	1.123378948e-2	-1.724987090e-2	2.127039607e-2
3.729822921e1	1.395247067e-2	9.456985099e-3	-3.012310088e-2	3.451821565e-2
3.730816221e1	5.154868774e-3	1.631809424e-2	-2.653057158e-2	3.157093759e-2
3.731809521e1	-1.247140007e-3	3.753674906e-2	-3.416528106e-2	5.077232827e-2
3.732802721e1	4.053327006e-3	3.212359780e-2	-2.293862700e-2	3.968041840e-2
3.733796021e1	4.691185429e-3	2.081192615e-2	-2.248897612e-2	3.099834734e-2
3.734789321e1	-8.348697906e-3	3.234701169e-2	-2.802745879e-2	4.360697614e-2
3.735782521e1	7.892892028e-3	2.319238703e-2	-2.488399565e-2	3.491987686e-2
3.736775813e1	6.403465160e-3	1.002383154e-2	-1.979457915e-2	2.309343908e-2
3.737769113e1	1.091128585e-2	1.797059504e-2	-9.764850140e-3	2.318082706e-2
3.738762313e1	1.222322517e-2	1.549383783e-2	-1.724870145e-2	2.621037859e-2
3.739755613e1	-1.667328062e-2	1.917709490e-2	-3.449857235e-5	2.541181705e-2
3.740748812e1	-9.587769155e-4	2.558938913e-2	-6.919010282e-3	2.652562521e-2
3.741742113e1	4.942364740e-3	2.980695380e-2	-1.844504178e-2	3.539916709e-2
3.742735413e1	-2.718730869e-3	1.731517699e-2	-3.627027869e-3	1.789866427e-2
3.743728613e1	1.118645445e-3	2.376257735e-2	-9.615746140e-3	2.565880012e-2
3.744721913e1	-2.370742166e-3	2.018393519e-2	-6.921349168e-3	2.146897139e-2
3.745715213e1	3.208457449e-3	1.892925062e-2	-2.907469511e-2	3.484176551e-2
3.746708413e1	9.676195158e-3	2.219030217e-2	-1.440578520e-2	2.817028418e-2
3.747701712e1	1.197522328e-2	3.033319864e-2	-2.323800445e-2	4.004389795e-2
3.748695013e1	5.590858643e-3	3.930720830e-2	-1.141259551e-2	4.131055145e-2
3.749688213e1	4.986302797e-3	3.010568257e-2	-6.350076199e-4	3.052242738e-2
3.750681513e1	1.948126946e-3	1.215900629e-2	-2.518337309e-2	2.803281850e-2
3.751674813e1	-1.045760815e-2	1.494703181e-2	-1.949520171e-2	2.669903028e-2
3.752668013e1	8.496714117e-3	3.221981648e-2	-1.440578520e-2	3.630202986e-2
3.753661313e1	4.539575807e-3	2.223059314e-2	-2.772866607e-2	3.582856321e-2
3.754654612e1	1.072121936e-2	5.386258629e-3	-1.216103911e-2	1.708353590e-2
3.755647813e1	2.313108976e-3	-5.515815569e-3	-1.141259551e-2	1.288495366e-2
3.756641113e1	5.006163345e-3	3.723516064e-3	-2.593181670e-2	2.667180835e-2
3.757634413e1	8.774737801e-3	1.879028788e-2	-2.458403349e-2	3.216279908e-2
3.758627613e1	3.737783498e-3	2.776799773e-2	-2.682936430e-2	3.879236409e-2
3.759620913e1	-1.115211776e-3	4.069384808e-2	-8.566755652e-3	4.160074845e-2
3.760614213e1	1.083881578e-2	4.094069195e-2	-1.620088041e-2	4.534411440e-2
3.761607413e1	7.609298643e-3	4.092933099e-2	-2.652940214e-2	4.936517739e-2
3.762600713e1	1.960424314e-2	3.539495051e-2	-1.066239774e-2	4.184274843e-2
3.763594013e1	1.617219593e-2	4.331261954e-2	-4.824537635e-3	4.648439627e-2
3.764587213e1	1.582625204e-2	2.467300710e-2	-1.590091825e-2	3.334766460e-2
3.765580513e1	6.761823820e-4	1.632335674e-2	-6.620802283e-3	1.762793864e-2
3.766573713e1	-1.549835572e-2	2.081020396e-2	-6.920179725e-3	2.685428283e-2
3.767567012e1	8.639056131e-3	-2.007381110e-3	-7.668623328e-3	1.172478799e-2
3.768560313e1	8.022129199e-3	-3.384715598e-4	-4.524575472e-3	9.216338919e-3
3.769553513e1	2.967934517e-2	1.011375989e-2	2.810171843e-3	3.148092653e-2
3.770546813e1	2.029870964e-2	8.711693510e-3	-2.098916531e-2	3.047090870e-2
3.771540113e1	4.665447117e-3	1.587805929e-2	-2.922204494e-2	3.358283898e-2
3.772533313e1	3.429308612e-3	2.324812287e-2	-1.934258938e-2	3.043634568e-2
3.773526613e1	7.755302590e-3	8.730144217e-3	-2.577920437e-2	2.830066279e-2
3.774519912e1	-4.054497021e-3	6.236882326e-3	-3.625858426e-3	8.275536029e-3
3.775513113e1	1.993073990e-3	8.281594254e-3	-1.036126614e-2	1.341316455e-2
3.776506413e1	1.963934128e-3	1.450330123e-2	-3.311395168e-2	3.620409618e-2
3.777499713e1	1.275213551e-2	3.632714286e-2	-1.994134426e-2	4.335822275e-2
3.778492913e1	7.277229328e-3	5.424865784e-2	-1.994075954e-2	5.825383108e-2
3.779486213e1	8.460083938e-3	3.406583728e-2	-2.967052639e-2	4.596079227e-2
3.780479513e1	8.260384393e-3	4.151540472e-2	-1.679729640e-2	4.554022339e-2
3.781472713e1	-7.925597036e-3	3.824005947e-2	-4.763317287e-2	6.159574980e-2
3.782466013e1	-1.613726225e-2	3.820799114e-2	-1.215694606e-2	4.322098052e-2
3.783459313e1	-1.578559562e-2	2.240429656e-2	-1.170787990e-2	2.980288552e-2
3.784452513e1	-8.053028650e-3	1.285064054e-2	-1.964196682e-2	2.481525928e-2
3.785445813e1	1.644694198e-2	3.252830735e-2	-3.025934100e-3	3.657525061e-2
3.786439113e1	3.262217001e-3	2.630837739e-2	7.156991959e-4	2.651952122e-2
3.787432313e1	1.177640653e-2	1.404202900e-2	-2.637795925e-2	3.211944993e-2
3.788425613e1	1.298070226e-2	1.854386429e-2	-1.425258815e-2	2.674901499e-2
3.789418913e1	1.919772461e-2	3.824644115e-2	-4.971887469e-3	4.308204447e-2
3.790412113e1	4.362237579e-3	2.578605657e-2	-4.373717308e-3	2.651564130e-2
3.791405413e1	-5.091119277e-3	2.450447024e-2	-6.919010282e-3	2.596654118e-2
3.792398713e1	-1.477354423e-3	1.416194261e-2	-7.517765164e-3	1.610155233e-2
3.793391913e1	1.437283295e-3	1.839404309e-2	-2.128854275e-2	2.817106063e-2
3.794385212e1	2.049585988e-3	1.300226615e-2	-7.816557884e-3	1.530876563e-2
3.795378413e1	3.850111709e-3	2.609159643e-2	-4.223443866e-3	2.671015243e-2
3.796371713e1	1.820116035e-3	3.090504720e-2	-1.844328761e-2	3.603594903e-2
3.797365013e1	1.732287887e-2	2.664272392e-2	-3.026928127e-2	4.388788282e-2
3.798358213e1	6.339461561e-3	3.354429305e-2	-8.564416766e-3	3.519598846e-2
3.799351513e1	-9.235431586e-5	3.752718338e-2	-2.428173244e-2	4.469788084e-2
3.800344813e1	3.116465444e-3	3.858663947e-2	-1.470106959e-2	4.140969149e-2
3.801338013e1	-2.419450843e-2	3.194170828e-2	-1.874324977e-2	4.423749968e-2
3.802331313e1	-1.798751428e-3	1.030991571e-2	-2.996931911e-2	3.174413263e-2
3.803324613e1	2.524197030e-3	3.350810884e-3	-1.110854030e-2	1.187430721e-2
3.804317813e1	8.648376844e-3	-1.088466960e-2	-1.110854030e-2	1.779522750e-2
3.805311113e1	1.129928401e-2	1.231034411e-2	-2.068861842e-2	2.659393396e-2
3.806304413e1	4.368398169e-2	2.912127184e-2	-1.694581568e-2	5.516792002e-2
3.807297613e1	3.517448992e-2	1.615633193e-2	-2.263398707e-2	4.483937080e-2
3.808290913e1	1.407152775e-2	1.368980735e-2	-6.468189955e-3	2.067017658e-2
3.809284213e1	-2.062917097e-3	9.817534466e-3	-2.368239284e-2	2.571955171e-2
3.810277412e1	8.817498421e-3	2.974604226e-2	-2.547865748e-2	4.014644811e-2
3.811270713e1	1.195846393e-2	3.057998769e-2	-3.281398952e-2	4.642088339e-2
3.812264013e1	-3.712354677e-3	2.802319215e-2	-1.470165431e-2	3.186250955e-2
3.813257213e1	-2.988041173e-2	2.685643965e-2	-1.649791896e-2	4.343142510e-2
3.814250513e1	-3.379705779e-3	4.650697173e-2	-1.574947536e-2	4.921754570e-2
3.815243813e1	2.373919077e-2	5.806570195e-2	-1.185815334e-2	6.384191978e-2
3.816237013e1	1.499743206e-2	4.504869442e-2	-9.308767319e-4	4.748867621e-2
3.817230313e1	1.714847195e-2	3.668406970e-2	-1.275628567e-2	4.245602294e-2
3.818223613e1	1.736408004e-2	4.784104139e-2	-1.694698513e-2	5.364211798e-2
3.819216813e1	2.134935607e-2	5.129159298e-2	-1.185756862e-2	5.680866526e-2
3.820210113e1	-1.490132074e-2	3.005630557e-2	-5.870604515e-3	3.405722922e-2
3.821203412e1	-1.715642280e-2	-1.675798302e-3	-1.096002102e-2	2.042726619e-2
3.822196613e1	1.699578454e-3	2.954899566e-3	-3.025349379e-3	4.557711841e-3
3.823189913e1	5.694786049e-3	3.562964313e-4	-1.709608912e-2	1.802314619e-2
3.824183113e1	2.632667049e-2	-3.381380858e-4	-3.281282008e-2	4.207004965e-2
3.825176413e1	1.368380482e-2	1.213315520e-2	-1.335445583e-2	2.264512000e-2
3.826169713e1	9.454859773e-3	3.167667410e-2	-2.203640163e-2	3.972919647e-2
3.827162913e1	8.516411354e-3	2.034310736e-2	-1.380410671e-2	2.601777549e-2
3.828156213e1	1.030395429e-2	1.586502639e-2	-2.143823147e-2	2.859140264e-2
3.829149513e1	-1.240365402e-2	1.310419043e-2	-1.081091702e-2	2.103440911e-2
3.830142712e1	-2.778140293e-2	8.908753814e-3	-3.625858426e-3	2.939930429e-2
3.831136013e1	3.968620894e-3	2.184871514e-3	-2.068920314e-2	2.117939428e-2
3.832129313e1	1.218541812e-2	1.482255463e-3	-1.500161648e-2	1.938375590e-2
3.833122513e1	2.774716245e-2	1.336294800e-2	-1.320535183e-2	3.350902446e-2
3.834115813e1	1.624519705e-2	2.454217565e-2	-1.859414577e-2	3.481331742e-2
3.835109113e1	1.118774152e-2	3.952776710e-2	-2.053951442e-2	4.592909301e-2
3.836102313e1	1.834796429e-2	4.249368045e-2	-2.143706203e-2	5.100890412e-2
3.837095612e1	1.468422002e-2	4.551477232e-2	-3.356243312e-2	5.842651568e-2
3.838088913e1	-1.910285810e-2	3.724478570e-2	-1.709608912e-2	4.521470461e-2
3.839082113e1	-1.852576990e-2	2.992800030e-2	-1.604768336e-2	3.868355586e-2
3.840075413e1	-1.208446115e-2	1.961298656e-2	-1.559861720e-2	2.782122034e-2
3.841068713e1	2.071885035e-2	3.671221856e-2	-1.185698390e-2	4.379093307e-2
3.842061913e1	8.389355469e-3	2.176332752e-2	-1.410231471e-2	2.725617343e-2
3.843055213e1	1.626464932e-2	3.787968369e-2	-2.562776148e-2	4.854061611e-2
3.844048513e1	2.623074418e-2	2.922113589e-2	2.064651847e-3	3.932161632e-2
3.845041713e1	2.657877000e-2	1.218448736e-2	-1.365207911e-2	3.226874665e-2
3.846035013e1	1.419663076e-2	2.504671270e-2	-8.562662601e-3	3.003666647e-2
3.847028313e1	-6.573991439e-3	9.651373043e-3	-1.170729518e-2	1.653563199e-2
3.848021513e1	-3.561527063e-3	2.191867160e-2	4.908152819e-3	2.274208882e-2
3.849014813e1	-1.384962249e-2	-1.314700758e-3	-1.528462172e-3	1.399559494e-2
3.850008113e1	-1.304903931e-2	-5.747662238e-3	-8.114181161e-3	1.640588260e-2
3.851001313e1	-1.516051114e-2	-2.072536452e-3	-2.443025172e-2	2.882661451e-2
3.851994613e1	2.455814586e-2	-1.280969633e-3	-3.176558375e-2	4.017207640e-2
3.852987813e1	1.599836575e-2	1.698453065e-2	-4.299223781e-2	4.891578988e-2
3.853981113e1	1.826201936e-2	2.377397028e-2	-1.230546534e-2	3.240567067e-2
3.854974413e1	2.090456797e-2	1.580938191e-2	-3.386064112e-2	4.281916085e-2
3.855967613e1	1.492051605e-2	3.712207183e-2	-4.119538844e-2	5.742586564e-2
3.856960912e1	1.930125459e-2	1.993663908e-2	-3.445939600e-2	4.424316873e-2
3.857954213e1	3.514723071e-3	1.657805779e-2	-3.775254786e-2	4.138164023e-2
3.858947413e1	1.213541072e-2	3.352412016e-2	-9.760172367e-3	3.696479122e-2
3.859940713e1	-1.396404748e-3	2.636849864e-2	-2.832157373e-2	3.872155996e-2
3.860934013e1	-3.240487229e-3	4.323512109e-2	-1.619678736e-2	4.628295987e-2
3.861927213e1	1.649778991e-2	3.743042566e-2	-1.604709864e-2	4.393999559e-2
3.862920513e1	2.412535140e-2	4.598576554e-2	-1.245456934e-2	5.340261707e-2
3.863913812e1	1.304939220e-2	2.476932627e-2	-7.794338465e-4	2.800738613e-2
3.864907013e1	2.169565514e-2	4.649324904e-2	-7.065190673e-3	5.179035217e-2
3.865900313e1	6.188302471e-3	3.925578478e-2	2.365783453e-3	3.981091129e-2
3.866893613e1	2.926655630e-3	3.450488095e-2	8.353917003e-3	3.562218482e-2
3.867886813e1	8.520946372e-3	3.199547526e-2	7.007303238e-3	3.384404324e-2
3.868880113e1	2.860928415e-2	2.053120498e-2	2.701413631e-4	3.521497542e-2
3.869873413e1	1.952064395e-3	1.169330754e-2	-5.717407465e-3	1.316179109e-2
3.870866613e1	7.939211227e-4	7.714533107e-3	-3.472076654e-3	8.497037608e-3
3.871859913e1	1.544220875e-2	5.340997525e-3	6.856445074e-3	1.772001424e-2
3.872853213e1	1.775863062e-3	2.431063961e-2	-7.364568114e-3	2.546365550e-2
3.873846413e1	-7.724697213e-3	1.589496139e-2	-1.559686303e-2	2.357080570e-2
3.874839713e1	9.719036006e-4	2.240624716e-2	-8.561493158e-3	2.400590913e-2
3.875833013e1	-1.012623890e-2	5.484971507e-3	-2.607624292e-2	2.850607079e-2
3.876826212e1	1.872714138e-3	3.164261864e-3	-3.640417993e-2	3.658939638e-2
3.877819513e1	-1.879856763e-2	1.637382552e-2	-3.400857568e-2	4.216718542e-2
3.878812813e1	4.118067504e-3	3.409887861e-2	-9.610483646e-3	3.566585760e-2
3.879806013e1	-1.131968759e-2	2.168482408e-2	-3.505756617e-2	4.274809783e-2
3.880799313e1	1.691648253e-2	2.373785459e-2	-4.164386988e-2	5.083173241e-2
3.881792513e1	2.959556782e-2	3.922128621e-2	-4.867865503e-2	6.916515294e-2
3.882785813e1	1.297039426e-2	2.103825908e-2	-3.161297143e-2	4.012753960e-2
3.883779112e1	2.028773697e-2	3.433353012e-2	-3.655269921e-2	5.409698126e-2
3.884772313e1	7.997461829e-3	3.432510191e-2	-2.442791283e-2	4.288233834e-2
3.885765613e1	-7.414040469e-3	1.666076849e-2	-2.861919701e-2	3.393534500e-2
3.886758913e1	-1.352437112e-2	3.051151131e-2	-2.532487571e-2	4.189522964e-2
3.887752113e1	-8.570216587e-3	2.529734812e-2	-1.529573143e-2	3.077927605e-2
3.888745413e1	1.177745035e-2	9.181896443e-3	-1.933732688e-2	2.443251461e-2
3.889738713e1	6.368042682e-3	3.129436213e-2	9.102945328e-3	3.320772022e-2
3.890731913e1	2.106490274e-2	3.564766443e-2	-2.806663513e-5	4.140636297e-2
3.891725213e1	1.457715088e-2	1.564035170e-2	2.066990733e-3	2.147990642e-2
3.892718513e1	6.051501607e-3	2.631783343e-2	5.510416031e-3	2.756109056e-2
3.893711713e1	-3.435330559e-4	1.735995844e-2	-4.818105698e-3	1.801944268e-2
3.894705013e1	1.988232164e-2	3.716865770e-2	4.611114264e-3	4.240375224e-2
3.895698313e1	-7.625771346e-4	1.097498624e-2	1.045014381e-2	1.517357415e-2
3.896691512e1	-7.721488096e-3	1.177938952e-2	3.264500499e-3	1.445795143e-2
3.897684813e1	-4.640512796e-3	1.979963151e-2	-9.308767319e-3	2.236544021e-2
3.898678113e1	1.248318758e-2	1.666411236e-2	2.002963722e-2	2.889133053e-2
3.899671313e1	2.726698043e-2	1.338823264e-2	-2.727199852e-2	4.082272527e-2
3.900664613e1	-8.433075398e-4	8.727261722e-3	-1.395028710e-2	1.647685574e-2
3.901657913e1	-1.220436333e-2	7.664078032e-3	-2.218316674e-2	2.645330722e-2
3.902651113e1	9.925090115e-3	6.763488050e-3	-3.535635889e-2	3.734065208e-2
3.903644412e1	-1.640734422e-3	1.621387676e-2	-4.628422022e-2	4.906944926e-2
3.904637713e1	8.889577916e-4	1.894213733e-2	-4.224262476e-2	4.630371647e-2
3.905630913e1	-8.271448421e-3	2.648669462e-2	-4.553636134e-2	5.332468523e-2
3.906624213e1	-5.918661319e-4	8.783235108e-3	-3.415884912e-2	3.527495567e-2
3.907617413e1	-4.074800106e-3	2.625307095e-2	-4.553519189e-2	5.271889065e-2
3.908610713e1	1.500123961e-2	1.598745704e-2	-3.296075463e-2	3.958594849e-2
3.909604013e1	1.037766118e-2	2.529818865e-2	-3.820044458e-2	4.697837978e-2
3.910597213e1	1.704374284e-2	3.885046310e-2	-2.383032739e-2	4.865934809e-2
3.911590513e1	2.068848366e-2	3.715928388e-2	-7.514841557e-3	4.318910254e-2
3.912583813e1	2.217882244e-2	2.962890152e-2	-9.161417484e-3	3.812746439e-2
3.913577013e1	1.306850528e-2	3.224481333e-2	-1.544834375e-2	3.806790172e-2
3.914570313e1	1.790203987e-2	2.432123769e-2	-2.575698495e-3	3.030907219e-2
3.915563613e1	1.822915389e-2	3.143743162e-2	-5.868265629e-3	3.681101329e-2
3.916556812e1	2.771182335e-2	1.460375457e-2	-1.155702174e-2	3.338831460e-2
3.917550113e1	3.137022632e-3	6.180922645e-3	-1.079396009e-3	7.014970526e-3
3.918543413e1	7.387251200e-3	2.106262552e-2	1.329072118e-2	2.597785487e-2
3.919536613e1	2.566491414e-2	2.122637040e-2	8.665573597e-4	3.331662558e-2
3.920529913e1	-1.493433410e-3	1.515981107e-2	-1.977528334e-3	1.536101668e-2
3.921523213e1	-5.458387232e-3	1.255606421e-2	-2.426009774e-3	1.390446918e-2
3.922516413e1	-9.960903169e-3	2.191571144e-2	-9.760757089e-3	2.597672764e-2
3.923509712e1	-2.176853720e-3	2.887227181e-2	4.460256100e-3	2.929574468e-2
3.924503013e1	1.259699244e-2	2.986484581e-2	-7.065190673e-3	3.317393785e-2
3.925496213e1	-8.594687528e-3	3.889194635e-2	-1.844153345e-2	4.389239456e-2
3.926489513e1	7.882456690e-3	2.537919086e-2	-1.754281640e-2	3.184316033e-2
3.927482813e1	1.668171225e-2	3.062572388e-2	-3.172699213e-3	3.501828818e-2
3.928476013e1	4.176044017e-4	3.287447166e-2	-3.101597071e-2	4.519840394e-2
3.929469313e1	1.541952338e-2	3.031815120e-2	-3.071717799e-2	4.583117953e-2
3.930462612e1	9.619866600e-3	-2.167462343e-3	-2.892091334e-2	3.055583340e-2
3.931455813e1	2.822652450e-2	8.790297448e-3	-4.089542627e-2	5.046228200e-2
3.932449113e1	2.234102615e-3	2.999729438e-2	-3.131534815e-2	4.342211319e-2
3.933442413e1	1.141126732e-2	2.803700163e-2	-5.017612696e-2	5.859977985e-2
3.934435613e1	1.942386796e-2	2.766045464e-2	-3.835130274e-2	5.111956396e-2
3.935428913e1	2.366148219e-2	2.045474350e-2	-4.883009791e-2	5.798828100e-2
3.936422183e1	2.294026468e-2	2.715980051e-2	-3.071834743e-2	4.698433118e-2
3.937415383e1	1.519978912e-2	2.352902220e-2	-2.981963038e-2	4.091281989e-2
3.938408683e1	1.504060096e-2	2.638568854e-2	-3.311395168e-2	4.493281688e-2
3.939401883e1	-6.587234469e-3	2.104747301e-2	2.811341286e-3	2.223266556e-2
3.940395183e1	1.091416035e-2	2.818283027e-2	-1.365500271e-2	3.316398524e-2
3.941388483e1	-1.760665155e-2	2.184193603e-2	4.151523113e-4	2.805773868e-2
3.942381683e1	-2.704776066e-3	3.166537253e-2	-1.170904934e-2	3.386906357e-2
3.943374983e1	-4.915146637e-3	4.772942809e-2	-1.649908841e-2	5.073930321e-2
3.944368283e1	5.108007680e-3	3.079017225e-2	-7.067529559e-3	3.200119410e-2
3.945361483e1	-7.566848086e-4	3.447818932e-2	1.089511693e-2	3.616658242e-2
3.946354783e1	-1.257063771e-2	2.676652044e-2	-4.671925306e-3	2.993817688e-2
3.947348083e1	2.620152180e-2	1.632963336e-2	1.165934801e-3	3.089556723e-2
3.948341283e1	1.114437276e-2	1.492191162e-3	-1.110795557e-2	1.580539009e-2
3.949334583e1	2.656882288e-2	-3.359312187e-3	-2.188495874e-2	3.458523886e-2
3.950327883e1	7.863075797e-3	1.301316116e-3	-1.110795557e-2	1.367143232e-2
3.951321083e1	2.716771024e-2	2.062909103e-2	-1.514838159e-2	3.732448715e-2
3.952314383e1	2.648639312e-2	3.781230823e-2	-9.160832763e-3	4.706612934e-2
3.953307683e1	2.378309285e-2	1.637105266e-2	-1.769192040e-2	3.386223439e-2
3.954300883e1	2.840722631e-2	2.699353402e-2	-2.457760155e-2	4.625667393e-2
3.955294183e1	1.683479168e-2	1.939850795e-2	-3.340982080e-2	4.214176606e-2
3.956287483e1	2.442538894e-2	8.421351844e-3	-1.649558008e-2	3.065326987e-2
3.957280683e1	6.129564220e-3	1.177644764e-2	-2.472845972e-2	2.806693778e-2
3.958273983e1	-9.685891030e-3	2.037585634e-2	-2.368122339e-2	3.270768026e-2
3.959267283e1	-1.660760793e-2	2.305313650e-2	-3.400974512e-2	4.431616530e-2
3.960260483e1	-6.182612856e-3	1.638636505e-2	-4.823017359e-2	5.131166832e-2
3.961253783e1	3.084354865e-4	1.854147972e-2	-2.637678981e-2	3.224308675e-2
3.962247083e1	-9.630532059e-3	1.096234163e-2	-1.784511745e-2	2.305142726e-2
3.963240283e1	9.680074649e-3	1.023617227e-2	-2.592830837e-2	2.950864691e-2
3.964233583e1	1.894206310e-2	6.147401654e-3	-2.562951565e-2	3.245711592e-2
3.965226883e1	1.424241720e-2	2.804992945e-2	-5.122160912e-3	3.187289636e-2
3.966220083e1	5.988736544e-3	2.722485078e-2	-9.163756371e-3	2.934334501e-2
3.967213383e1	8.500845426e-3	3.712118561e-2	-7.667453885e-3	3.884632085e-2
3.968206583e1	2.327889898e-3	4.225243712e-2	-1.290655911e-2	4.424100792e-2
3.969199883e1	3.523098179e-3	2.653969872e-2	-1.485251248e-2	3.061641644e-2
3.970193183e1	1.290266363e-2	3.543023480e-2	-6.319670677e-3	3.823242739e-2
3.971186383e1	1.317810746e-2	4.067748958e-2	1.493554294e-2	4.529228541e-2
3.972179683e1	4.241158816e-3	3.991179669e-2	8.636337519e-4	4.014579438e-2
3.973172983e1	1.337901071e-2	2.314980285e-2	7.899003625e-3	2.788020011e-2
3.974166183e1	3.096549279e-2	1.880678799e-2	1.104246676e-2	3.787470251e-2
3.975159483e1	1.107712978e-2	2.193564223e-2	-6.620217562e-3	2.544999970e-2
3.976152783e1	8.204355048e-3	3.375396141e-2	-9.613991976e-3	3.604261637e-2
3.977145983e1	2.643430722e-2	3.395853173e-2	-2.173994780e-2	4.821389640e-2
3.978139283e1	2.357032501e-2	2.493393910e-2	-1.470516264e-2	3.732965776e-2
3.979132583e1	5.871802509e-3	3.557012487e-2	-1.769952178e-2	4.016198350e-2
3.980125783e1	-4.130127101e-3	2.989101666e-2	-2.952610016e-2	4.221754869e-2
3.981119083e1	-3.457251622e-3	2.766629729e-2	-2.997516632e-2	4.093760118e-2
3.982112383e1	2.243908293e-2	2.922400468e-2	-3.910559356e-2	5.372897114e-2
3.983105583e1	-4.538116002e-3	2.304739435e-2	-2.922496855e-2	3.749500860e-2
3.984098883e1	1.882112395e-2	1.472313370e-2	-2.668026030e-2	3.581677906e-2
3.985092183e1	2.218176090e-4	1.915354159e-2	-3.655913115e-2	4.127320473e-2
3.986085383e1	3.123842072e-2	1.206688524e-2	-2.518337309e-2	4.190048841e-2
3.987078683e1	1.127270544e-2	1.242139553e-2	-2.937407255e-2	3.382604164e-2
3.988071983e1	6.899219398e-3	4.763758569e-3	-1.964430571e-2	2.135863691e-2
3.989065183e1	4.737216835e-3	3.340185396e-3	-2.248897612e-2	2.322395549e-2
3.990058483e1	1.365224127e-2	-2.151775360e-3	-2.278776884e-2	2.665138341e-2
3.991051783e1	1.286433810e-2	1.574178718e-2	-1.769776762e-2	2.695377593e-2
