Time_s,Bx_nT,By_nT,Bz_nT,zAut_m
41106.6,-75.2579601,-104.889297,-15.3508885,11.5
41106.7,-85.9254093,-104.608424,-1.32439284,11.5
41106.8,-69.5824067,-97.0060461,-14.4480023,11.5
41106.9,-76.6802316,-106.030538,-8.65423689,11.5
41107.0,-74.5527225,-109.441693,-1.43648694,11.5
41107.1,-78.4899497,-82.6551603,-4.74190925,11.5
41107.2,-79.1271004,-91.7295105,-14.0787096,11.5
41107.3,-76.2066161,-87.1457196,-11.0315274,11.5
41107.4,-77.4327576,-75.3821964,-15.7793689,11.5
41107.5,-86.7722133,-68.6885429,-13.8550463,11.5
41107.6,-91.1719238,-86.7718074,-11.7056971,11.5
41107.7,-89.9762969,-83.7026497,-11.641336,11.5
41107.8,-83.4754081,-70.4901212,2.13958882,11.5
41107.9,-89.0984492,-64.0003965,-4.10429456,11.5
41108.0,-87.4625153,-65.4230264,-12.656783,11.5
41108.1,-89.1386374,-66.9003989,5.39834726,11.5
41108.2,-96.0003235,-74.6409398,2.63130977,11.5
41108.3,-106.587828,-74.23361,1.18086351,11.5
41108.4,-101.616666,-76.1269289,12.2764988,11.5
41108.5,-95.364777,-70.0751374,-4.56454301,11.5
41108.6,-95.9112494,-56.1729565,-12.9348069,11.5
41108.7,-84.6941855,-57.7388629,-7.59135307,11.5
41108.8,-73.7414496,-31.6404986,-13.6347534,11.5
41108.9,-77.7772904,-53.9315229,-17.3575658,11.5
41109.0,-85.7933097,-61.3271507,-12.1481571,11.5
41109.1,-82.8897159,-51.1484817,-20.1951174,11.5
41109.2,-89.3288799,-50.9355813,-21.9967878,11.5
41109.3,-84.6729754,-58.5789169,-18.5581396,11.5
41109.4,-84.0662367,-62.4207429,-22.8241344,11.5
41109.5,-82.9505611,-71.2668664,-26.045188,11.5
41109.6,-81.7254038,-74.1702405,-22.1324623,11.5
41109.7,-82.1775738,-70.1976071,-21.1429516,11.5
41109.8,-83.6140298,-74.9428058,-23.7525744,11.5
41109.9,-81.4923131,-83.231018,-12.2241777,11.5
41110.0,-78.2713452,-87.3489124,-9.37538115,11.5
41110.1,-79.6972234,-80.924961,-18.6534905,11.5
41110.2,-81.6698375,-80.0813606,-11.5086684,11.5
41110.3,-80.9660965,-71.186724,-8.70015185,11.5
41110.4,-81.1644179,-63.3545726,-9.72251609,11.5
41110.5,-80.9533024,-56.0608918,0.821549654,11.5
41110.6,-72.2321812,-34.4492163,-3.82564833,11.5
41110.7,-73.9478767,5.13722105,-16.3003371,11.5
41110.8,-76.8343611,30.7265061,-14.0885303,11.5
41110.9,-79.0123052,40.7887383,-18.136995,11.5
41111.0,-85.9218773,51.3244409,-22.7054928,11.5
41111.1,-80.6792874,60.9345281,-29.7963772,11.5
41111.2,-78.3374998,78.1056968,-38.7536278,11.5
41111.3,-70.9711844,83.2845613,-54.2843552,11.5
41111.4,-74.8580262,74.9287442,-48.6943731,11.5
41111.5,-76.5969773,60.4529626,-42.5002263,11.5
41111.6,-73.8675305,52.3987274,-48.4215245,11.5
41111.7,-73.8628503,38.3094524,-41.0334452,11.5
41111.8,-77.5088077,19.5603247,-34.1761512,11.5
41111.9,-78.2895605,22.7545297,-41.252742,11.5
41112.0,-74.8762702,19.4003863,-39.0374841,11.5
41112.1,-75.4857322,3.94514672,-37.0513671,11.5
41112.2,-78.3491029,3.26363976,-33.0895915,11.5
41112.3,-76.781859,-1.22797476,-20.6760756,11.5
41112.4,-80.4315295,-19.2067125,-14.786453,11.5
41112.5,-83.2414454,-26.0978216,-19.4019616,11.5
41112.6,-88.880314,-34.8891603,-19.4699189,11.5
41112.7,-96.9589514,-34.0475644,-4.54554829,11.5
41112.8,-90.7679326,-39.8299975,-15.588732,11.5
41112.9,-88.922861,-47.9015992,-5.13015266,11.5
41113.0,-86.0656816,-35.2181161,-9.30523415,11.5
41113.1,-85.7651361,-29.0647542,-15.64754,11.5
41113.2,-90.1783677,-33.0825078,-7.62563367,11.5
41113.3,-87.3279206,-15.3806552,-14.5769004,11.5
41113.4,-79.785631,-15.4103332,-24.405239,11.5
41113.5,-60.5018194,-3.32734291,-28.9537306,11.5
41113.6,-61.3811378,2.81143014,-37.895842,11.5
41113.7,-60.3801699,3.32262028,-37.5910141,11.5
41113.8,-68.0450141,-5.09393167,-37.0601281,11.5
41113.9,-76.3490601,-0.35539312,-39.0428169,11.5
41114.0,-80.6572613,5.98843832,-47.2137106,11.5
41114.1,-83.8717398,-4.86939754,-40.4716981,11.5
41114.2,-71.7403841,-24.5450727,-33.8961639,11.5
41114.3,-77.8642678,-18.216979,-38.9043215,11.5
41114.4,-86.4305862,-3.20421605,-32.4871401,11.5
41114.5,-91.7096984,-20.4968095,-32.2928635,11.5
41114.6,-89.3569392,-21.5233558,-32.1301487,11.5
41114.7,-85.6607092,-5.95290889,-36.2207623,11.5
41114.8,-82.9072898,9.80083861,-43.5402497,11.5
41114.9,-79.4380843,37.1570198,-61.7998232,11.5
41115.0,-74.0976738,47.1029886,-64.6123599,11.5
41115.1,-70.6638565,15.470803,-52.8627537,11.5
41115.2,-73.161105,19.19292,-54.5651697,11.5
41115.3,-68.8923303,9.07261569,-44.6074843,11.5
41115.4,-69.230196,-4.21270116,-40.4060061,11.5
41115.5,-71.4056778,-7.14201132,-46.3437913,11.5
41115.6,-69.7499828,3.61599782,-44.3071342,11.5
41115.7,-77.9640664,-3.73457437,-36.3287956,11.5
41115.8,-79.5279157,-4.26654965,-41.3270511,11.5
41115.9,-77.6449931,-15.0533425,-28.2593345,11.5
41116.0,-82.9810204,-19.9066382,-23.3903861,11.5
41116.1,-88.5291973,-20.5281896,-26.0946083,11.5
41116.2,-90.0427017,-34.0659704,-21.317758,11.5
41116.3,-92.1139954,-38.604213,-18.7703455,11.5
41116.4,-94.9098561,-44.8763326,-25.8954055,11.5
41116.5,-85.0683622,-51.0697383,-19.7433024,11.5
41116.6,-86.1371354,-53.3951621,-17.7559666,11.5
41116.7,-94.8462073,-65.4790812,-22.3426191,11.5
41116.8,-86.4585132,-82.6228947,-12.6442068,11.5
41116.9,-88.1181132,-78.48334,-10.388482,11.5
41117.0,-77.2173632,-68.8355832,-19.3150982,11.5
41117.1,-69.6644337,-69.0961062,-17.6453923,11.5
41117.2,-68.7129273,-54.6466557,-26.549236,11.5
41117.3,-73.9843427,-49.7051837,-31.7556647,11.5
41117.4,-71.7567089,-43.7204514,-31.5278697,11.5
41117.5,-83.3009363,-26.0169604,-39.358771,11.5
41117.6,-83.1206536,-2.55623647,-51.9129513,11.5
41117.7,-66.006803,-14.5211758,-48.6316486,11.5
41117.8,-85.333745,10.9442987,-51.8279473,11.5
41117.9,-83.5361675,3.34588894,-54.3301008,11.5
41118.0,-80.2095748,-9.49061022,-45.4911142,11.5
41118.1,-89.0853337,-31.1905934,-29.1458452,11.5
41118.2,-84.0925327,-23.3761637,-37.0592368,11.5
41118.3,-82.6938017,-25.1275932,-37.6044782,11.5
41118.4,-83.6251401,-17.9037233,-41.8786358,11.5
41118.5,-83.3651944,-12.8294172,-49.5806935,11.5
41118.6,-81.5664641,-16.4260162,-38.4879744,11.5
41118.7,-88.7264949,-21.0787579,-34.3040325,11.5
41118.8,-96.8819086,-19.8964772,-41.4649403,11.5
41118.9,-95.6069222,-9.70625882,-41.0755167,11.5
41119.0,-95.0292914,-2.41926998,-42.3489005,11.5
41119.1,-92.6062022,0.719687304,-53.693248,11.5
41119.2,-80.9545841,2.98464056,-55.536152,11.5
41119.3,-76.2915574,0.997369656,-50.8418332,11.5
41119.4,-68.8714192,-3.27801027,-61.4969121,11.5
41119.5,-70.4150897,-13.6149541,-46.5754318,11.5
41119.6,-73.2591733,-33.7768081,-27.0373505,11.5
41119.7,-71.9284269,-31.527067,-30.4568567,11.5
41119.8,-76.8726559,-44.7165811,-23.4504366,11.5
41119.9,-76.9340319,-54.061397,-11.2899004,11.5
41120.0,-85.097239,-61.4291306,-9.21006897,11.5
41120.1,-79.9242354,-63.3269875,-6.91066668,11.5
41120.2,-86.569288,-61.6692536,-4.94985614,11.5
41120.3,-85.5936151,-60.9887041,-13.2329102,11.5
41120.4,-85.515273,-61.5832843,-10.6489634,11.5
41120.5,-81.6157846,-44.8646298,-18.8413196,11.5
41120.6,-82.2669791,-23.4423322,-29.9487576,11.5
41120.7,-77.6384055,-37.307386,-24.2179658,11.5
41120.8,-77.3085085,-47.9274516,-20.3062771,11.5
41120.9,-75.5047214,-46.7769382,-23.9837673,11.5
41121.0,-74.6559475,-42.04167,-20.4467823,11.5
41121.1,-77.4335864,-35.0266147,-21.0186251,11.5
41121.2,-72.1241984,-27.3833615,-35.330477,11.5
41121.3,-71.9550218,-46.3661577,-20.9362882,11.5
41121.4,-82.2971584,-53.0889798,0.153409016,11.5
41121.5,-77.4191092,-58.9747388,-7.2294004,11.5
41121.6,-82.0893566,-60.3831549,2.9918252,11.5
41121.7,-81.0393458,-74.1570659,5.14484873,11.5
41121.8,-78.8658978,-73.3230133,8.0076237,11.5
41121.9,-76.4674633,-86.35886,5.71254023,11.5
41122.0,-76.5446573,-89.0580692,13.5771902,11.5
41122.1,-67.1264995,-87.0658365,6.48591478,11.5
41122.2,-66.2231459,-99.5138075,14.4409098,11.5
41122.3,-66.7449849,-104.371132,21.3442006,11.5
41122.4,-65.4354469,-105.655583,10.1666879,11.5
41122.5,-66.0447875,-110.117883,15.6131392,11.5
41122.6,-64.6195291,-100.121734,4.26746411,11.5
41122.7,-70.5036045,-77.1563229,-2.66682886,11.5
41122.8,-76.2190862,-73.8025196,-12.4274362,11.5
41122.9,-77.3643784,-80.2542915,-4.93433649,11.5
41123.0,-84.1124127,-87.3669616,-2.03122493,11.5
41123.1,-85.816505,-84.7999668,-1.23249421,11.5
41123.2,-82.5299517,-93.1335624,-4.25279054,11.5
41123.3,-87.3019337,-89.6540675,-9.96722983,11.5
41123.4,-93.2073922,-88.6215629,-9.11599361,11.5
41123.5,-93.3046712,-86.0332615,-3.76209225,11.5
41123.6,-92.2246921,-91.3178008,-14.3156783,11.5
41123.7,-79.2251577,-104.635445,-13.6337654,11.5
41123.8,-69.8073929,-98.5855873,-9.70030404,11.5
41123.9,-70.5790192,-95.3394906,-14.3530813,11.5
41124.0,-69.7449171,-100.341104,-11.6196821,11.5
41124.1,-82.9560146,-92.8989378,-9.0080969,11.5
41124.2,-74.5960848,-82.9018126,-29.5285655,11.5
41124.3,-75.8148447,-93.5944246,-24.9631563,11.5
41124.4,-73.9649407,-94.0807968,-20.5350444,11.5
41124.5,-91.452249,-107.518225,-16.693118,11.5
41124.6,-80.2886449,-112.039441,-11.5644072,11.5
41124.7,-78.1111281,-118.48662,-14.5442582,11.5
41124.8,-93.2267396,-127.504956,-12.720502,11.5
41124.9,-88.9361012,-147.009172,-0.0833588708,11.5
41125.0,-88.795076,-163.334153,11.3222273,11.5
41125.1,-94.1578155,-172.425752,12.617308,11.5
41125.2,-88.2438882,-179.424179,16.2024416,11.5
41125.3,-91.8539443,-188.634098,25.3148794,11.5
41125.4,-92.7659174,-176.427308,16.0225803,11.5
41125.5,-85.2867038,-181.704025,22.4186455,11.5
41125.6,-78.1099707,-165.367727,14.6122835,11.5
41125.7,-89.1476651,-169.185955,18.7537621,11.5
41125.8,-83.9014272,-166.412227,12.9193894,11.5
41125.9,-82.6069604,-162.17915,14.5622375,11.5
41126.0,-83.5634601,-162.267369,10.3122519,11.5
41126.1,-86.7620359,-164.065214,14.8246981,11.5
41126.2,-83.504575,-163.931236,13.5238861,11.5
41126.3,-82.3144225,-156.076744,3.39727039,11.5
41126.4,-81.3741828,-155.905919,3.01816603,11.5
41126.5,-80.2745262,-149.162615,5.05600203,11.5
41126.6,-79.8255721,-139.390734,-3.41452282,11.5
41126.7,-74.7829066,-123.462313,-12.9971533,11.5
41126.8,-77.5165577,-117.105009,-15.6135728,11.5
41126.9,-82.3619813,-119.627305,-15.668631,11.5
41127.0,-77.5674615,-127.370632,-12.0190433,11.5
41127.1,-71.4985928,-127.733606,-10.6406319,11.5
41127.2,-69.8018753,-133.459342,-14.4271585,11.5
41127.3,-68.9056559,-154.581727,-3.38039531,11.5
41127.4,-66.5026705,-139.161014,-9.01767892,11.5
41127.5,-85.8291801,-136.078115,-19.1387319,11.5
41127.6,-79.7392454,-129.078331,-12.3237054,11.5
41127.7,-77.8537316,-125.179068,-18.0409016,11.5
41127.8,-78.7871224,-117.607262,-22.8347835,11.5
41127.9,-75.7413182,-123.933595,-26.6852207,11.5
41128.0,-84.406913,-137.996852,-8.38512789,11.5
41128.1,-93.6609815,-151.575126,-6.28026797,11.5
41128.2,-93.3094956,-177.808232,7.29631283,11.5
41128.3,-91.6587936,-165.944882,-1.77223739,11.5
41128.4,-97.0028842,-152.853731,-6.37073935,11.5
41128.5,-96.0771646,-163.055465,1.5065353,11.5
41128.6,-97.2052924,-174.646704,11.7275984,11.5
41128.7,-93.4146146,-166.807556,-0.194975112,11.5
41128.8,-94.0421538,-167.571737,1.15132041,11.5
41128.9,-87.2067258,-136.137106,-15.0678596,11.5
41129.0,-98.3231719,-136.784712,-16.396266,11.5
41129.1,-87.6739703,-152.37412,-10.3785255,11.5
41129.2,-87.6872836,-166.089802,-0.038017667,11.5
41129.3,-95.9559482,-178.528841,4.53935505,11.5
41129.4,-97.5272131,-187.988523,13.1706124,11.5
41129.5,-97.7153185,-191.252254,20.3075652,11.5
41129.6,-99.2730564,-197.30526,15.266698,11.5
41129.7,-110.577719,-196.136133,24.9833777,11.5
41129.8,-101.980246,-192.684601,24.0991175,11.5
41129.9,-96.7790084,-181.808719,15.2883327,11.5
41130.0,-92.6349441,-175.628806,16.9206247,11.5
41130.1,-91.8361398,-146.412509,1.08023046,11.5
41130.2,-90.7455512,-137.573978,-3.36899536,11.5
41130.3,-88.6448829,-137.12049,-6.52051703,11.5
41130.4,-88.2735962,-135.487689,2.59035604,11.5
41130.5,-84.6980901,-120.795186,-14.6200808,11.5
41130.6,-105.704471,-118.767908,-1.78351004,11.5
41130.7,-90.8058775,-119.852004,-10.5355886,11.5
41130.8,-80.5510052,-120.026397,-24.650058,11.5
41130.9,-89.5020754,-121.892212,-18.3892838,11.5
41131.0,-91.3791012,-123.311121,-15.0086515,11.5
41131.1,-94.3479207,-137.878145,-14.3964036,11.5
41131.2,-96.1711938,-149.624465,-13.2178047,11.5
41131.3,-86.6320112,-161.528237,-9.95729793,11.5
41131.4,-101.871216,-165.803645,-6.96607927,11.5
41131.5,-84.4586545,-163.542684,-8.54174786,11.5
41131.6,-101.214571,-175.562406,13.7193246,11.5
41131.7,-91.0126266,-168.239936,-7.50058313,11.5
41131.8,-89.559845,-163.308451,-13.5176285,11.5
41131.9,-95.8322976,-157.33534,-19.0580682,11.5
41132.0,-96.9919525,-166.381047,-23.4294096,11.5
41132.1,-90.3925852,-173.649566,-24.21972,11.5
41132.2,-84.6716526,-186.781758,-15.7340157,11.5
41132.3,-89.020328,-181.565131,-18.7819299,11.5
41132.4,-94.2688056,-170.700614,-17.0674073,11.5
41132.5,-91.9225308,-182.514509,-5.1630548,11.5
41132.6,-97.1434979,-174.690519,-10.5026718,11.5
41132.7,-98.2807707,-174.941347,-14.1873109,11.5
41132.8,-94.1226378,-167.272637,-12.991351,11.5
41132.9,-96.3488205,-172.996572,-11.5614076,11.5
41133.0,-88.3327948,-174.622836,-13.1140537,11.5
41133.1,-94.0231017,-175.78067,-1.25585986,11.5
41133.2,-98.5185497,-168.668298,-6.88711414,11.5
41133.3,-101.841739,-165.166932,3.75988055,11.5
41133.4,-101.396137,-162.617526,5.38883591,11.5
41133.5,-107.897977,-166.947375,4.00178949,11.5
41133.6,-112.019678,-157.942218,-4.0812393,11.5
41133.7,-106.425073,-149.57072,-3.38369614,11.5
41133.8,-105.452269,-136.611456,-6.78408089,11.5
41133.9,-101.725698,-127.176378,-14.1338382,11.5
41134.0,-98.1765811,-121.377997,-5.73523636,11.5
41134.1,-102.958495,-111.400428,-10.9168163,11.5
41134.2,-97.4100565,-98.841537,-18.0756361,11.5
41134.3,-89.593232,-65.6336977,-25.7439142,11.5
41134.4,-92.9328834,-32.6256715,-33.7540475,11.5
41134.5,-85.636442,-41.9938861,-36.473273,11.5
41134.6,-91.2448513,-48.3075947,-24.2105155,11.5
41134.7,-96.9993,-43.8899311,-32.8590512,11.5
41134.8,-97.5596273,-42.1501509,-38.4383072,11.5
41134.9,-97.2453694,-54.4905848,-29.3079683,11.5
41135.0,-104.127643,-69.0540345,-18.5238585,11.5
41135.1,-100.17908,-78.3585276,-21.8504161,11.5
41135.2,-93.6753752,-75.88308,-18.2684988,11.5
41135.3,-93.3509886,-74.163541,-22.5754464,11.5
41135.4,-88.203578,-52.5600297,-31.3005143,11.5
41135.5,-87.4706805,-54.5316564,-31.957076,11.5
41135.6,-93.0653094,-48.3600562,-29.7303388,11.5
41135.7,-95.8771148,-59.5256145,-25.0416807,11.5
41135.8,-98.9936564,-81.8173311,-8.3364696,11.5
41135.9,-107.297022,-85.037677,0.952685787,11.5
41136.0,-93.2716377,-82.4660846,-11.0617765,11.5
41136.1,-105.891876,-79.4673772,4.3671323,11.5
41136.2,-108.326344,-87.6449964,-2.90245249,11.5
41136.3,-102.219555,-74.8971879,-10.4723419,11.5
41136.4,-96.9359231,-81.9318734,-5.9045245,11.5
41136.5,-93.9141225,-62.9647735,-13.7604227,11.5
41136.6,-92.8207125,-45.038138,-26.3849966,11.5
41136.7,-91.0204136,-55.2410575,-20.0176579,11.5
41136.8,-93.5329042,-73.0593642,-7.57479231,11.5
41136.9,-88.3172554,-22.0234832,-34.2002987,11.5
41137.0,-84.2429557,15.553018,-43.775001,11.5
41137.1,-85.2280271,-0.260542419,-52.3623891,11.5
41137.2,-93.9389175,-5.23976085,-45.6731081,11.5
41137.3,-94.065997,-10.2624457,-38.2682524,11.5
41137.4,-94.2045093,-41.110803,-34.5985478,11.5
41137.5,-93.7589346,-40.8838704,-44.9065695,11.5
41137.6,-91.1031268,-40.1796712,-39.6424333,11.5
41137.7,-103.671707,-55.2118691,-19.8724556,11.5
41137.8,-93.4816394,-59.5827194,-35.5158127,11.5
41137.9,-89.119544,-80.9558887,-24.896363,11.5
41138.0,-99.5807373,-94.7404865,-17.1056234,11.5
41138.1,-96.6718549,-99.7981971,-16.668766,11.5
41138.2,-89.7930909,-118.039151,-6.27695389,11.5
41138.3,-100.169565,-145.350225,8.69569535,11.5
41138.4,-97.2615661,-150.108497,-3.62116295,11.5
41138.5,-106.374649,-149.445986,9.0037548,11.5
41138.6,-96.3083788,-127.09279,-12.2986342,11.5
41138.7,-110.698549,-117.330758,-6.61865526,11.5
41138.8,-93.2771032,-117.783912,-11.8000575,11.5
41138.9,-98.5915571,-89.0932366,-37.9577141,11.5
41139.0,-101.102504,-76.9735735,-46.3160281,11.5
41139.1,-101.110561,-83.9866516,-43.161842,11.5
41139.2,-105.312744,-69.4538594,-52.7085757,11.5
41139.3,-108.614046,-23.3516798,-73.5180212,11.5
41139.4,-108.867204,-13.3159561,-71.1651233,11.5
41139.5,-105.202535,-23.4111863,-72.1505295,11.5
41139.6,-108.924697,-9.19943714,-74.4636263,11.5
41139.7,-101.455728,-12.8303135,-73.4525056,11.5
41139.8,-103.583278,-23.3905928,-72.3072492,11.5
41139.9,-104.33065,-9.86091159,-80.0070861,11.5
41140.0,-101.262616,-3.02858168,-82.4976632,11.5
41140.1,-107.764512,-2.20324792,-83.5791079,11.5
41140.2,-110.616063,-8.76030925,-79.0476414,11.5
41140.3,-110.816319,-21.2372769,-69.8244531,11.5
41140.4,-115.471398,-42.207618,-63.7808484,11.5
41140.5,-114.463353,-40.6969254,-73.6081297,11.5
41140.6,-105.25418,-50.4271955,-64.5662047,11.5
41140.7,-100.841494,-55.5482407,-67.6640004,11.5
41140.8,-99.786634,-70.9801418,-61.9138037,11.5
41140.9,-95.5074216,-76.0523351,-56.2378785,11.5
41141.0,-94.6540466,-62.6073933,-64.5379765,11.5
41141.1,-97.0802353,-34.4692307,-79.0538613,11.5
41141.2,-106.137801,-19.6104176,-72.013528,11.5
41141.3,-101.534463,-48.8300105,-63.3157597,11.5
41141.4,-95.1834641,-60.6448763,-55.7638269,11.5
41141.5,-89.6815125,-72.4070027,-46.9740488,11.5
41141.6,-87.2430025,-70.0419534,-48.9042536,11.5
41141.7,-85.4510064,-77.7919311,-46.7874838,11.5
41141.8,-84.7139822,-95.2173746,-35.1845879,11.5
41141.9,-89.4279679,-98.5810181,-39.5140197,11.5
41142.0,-94.5026571,-98.3353703,-41.6041351,11.5
41142.1,-103.529739,-103.285814,-39.2766492,11.5
41142.2,-106.289707,-95.3979302,-33.3212996,11.5
41142.3,-103.99149,-94.4894508,-38.4399916,11.5
41142.4,-98.3138927,-99.3068413,-34.5246992,11.5
41142.5,-98.2327511,-112.205827,-26.2327662,11.5
41142.6,-96.3898394,-118.844536,-24.5755333,11.5
41142.7,-96.8360221,-126.669981,-23.1563615,11.5
41142.8,-96.2271797,-147.243928,-10.9803671,11.5
41142.9,-88.2274393,-128.731301,-20.0471501,11.5
41143.0,-88.3305144,-118.252348,-22.3282088,11.5
41143.1,-84.5122018,-121.593317,-23.1954376,11.5
41143.2,-86.1556108,-135.019603,-20.0311809,11.5
41143.3,-79.2535514,-128.938233,-17.874093,11.5
41143.4,-83.6101593,-101.758616,-33.0130529,11.5
41143.5,-88.1482657,-91.8586448,-34.5291637,11.5
41143.6,-91.1758771,-84.104634,-28.5870541,11.5
41143.7,-89.7949922,-82.7653283,-32.6057549,11.5
41143.8,-91.2089971,-97.5728812,-25.8489715,11.5
41143.9,-90.7044893,-110.23438,-14.6146895,11.5
41144.0,-89.2109335,-111.020886,-23.1571012,11.5
41144.1,-88.131439,-120.150018,-23.6608206,11.5
41144.2,-84.2240192,-141.642599,-13.2701206,11.5
41144.3,-84.4756043,-154.321931,-15.0286857,11.5
41144.4,-73.7286088,-136.677166,-23.4082109,11.5
41144.5,-79.8305545,-138.644145,-17.7553958,11.5
41144.6,-81.9189185,-135.611449,-30.941053,11.5
41144.7,-89.2783457,-146.73548,-20.9487533,11.5
41144.8,-86.8446874,-162.090651,-3.94070728,11.5
41144.9,-81.538809,-145.908253,-20.2193915,11.374576271188266
41145.0,-93.0486887,-131.865616,-27.3481755,11.249152542376532
41145.1,-100.282469,-139.749634,-25.3479264,11.123728813564798
41145.2,-105.599898,-133.3922,-27.826385,10.998305084753063
41145.3,-106.597701,-130.797926,-33.6957897,10.87288135594133
41145.4,-106.749622,-131.131281,-29.8498633,10.747457627129595
41145.5,-97.6767123,-121.851457,-39.5527161,10.622033898317861
41145.6,-94.145897,-116.440124,-43.4260521,10.496610169506127
41145.7,-91.3798763,-125.756549,-31.2979526,10.371186440694393
41145.8,-93.9679277,-139.813512,-27.9616262,10.245762711882659
41145.9,-102.456178,-160.648301,-21.8656275,10.120338983070924
41146.0,-107.353477,-179.381876,-6.22931708,9.99491525425919
41146.1,-118.054395,-192.516005,8.09028873,9.869491525447456
41146.2,-117.815559,-192.078422,-3.88725268,9.744067796635722
41146.3,-133.916706,-202.697201,8.47323202,9.618644067823988
41146.4,-122.359534,-203.595172,11.8934646,9.493220339012254
41146.5,-123.239161,-211.435067,6.18947294,9.36779661020052
41146.6,-127.333168,-213.939491,12.9631251,9.242372881388786
41146.7,-120.514888,-208.732352,11.5160866,9.11694915257705
41146.8,-136.00898,-201.150281,11.9508655,8.991525423765317
41146.9,-136.66411,-201.746445,20.0600823,8.866101694953583
41147.0,-144.222517,-188.628631,15.5030143,8.740677966141849
41147.1,-152.577306,-162.608549,-0.0651931324,8.615254237330115
41147.2,-154.054158,-138.509492,-4.16212135,8.48983050851838
41147.3,-160.154511,-109.707286,-12.6732904,8.364406779706647
41147.4,-167.292027,-103.658668,-14.7378883,8.238983050894912
41147.5,-164.638619,-92.8216164,-25.4568755,8.113559322083177
41147.6,-157.839324,-77.5284699,-21.4206981,7.988135593271444
41147.7,-154.187577,-57.887118,-31.2154163,7.862711864459709
41147.8,-159.664494,-64.8376352,-24.5291629,7.737288135647975
41147.9,-168.372136,-41.1565213,-26.2673661,7.611864406836241
41148.0,-174.878826,-46.1287891,-26.9539946,7.486440678024507
41148.1,-181.610201,-53.5250519,-16.6791999,7.361016949212773
41148.2,-178.592,-40.1444013,-27.5870841,7.2355932204010385
41148.3,-195.260043,-21.676614,-33.3684447,7.110169491589304
41148.4,-202.609375,-27.7130138,-24.9497665,6.98474576277757
41148.5,-212.393023,-54.1331091,-8.40833848,6.859322033965836
41148.6,-226.816394,-74.7120761,-0.232712322,6.733898305154101
41148.7,-228.315957,-80.8719765,6.45492218,6.608474576342368
41148.8,-226.969057,-79.8920154,3.64873344,6.483050847530634
41148.9,-238.495438,-49.6600366,-3.68126199,6.3576271187188995
41149.0,-249.940449,-51.078285,4.30404334,6.232203389907165
41149.1,-252.988659,-26.3513919,3.81974422,6.10677966109543
41149.2,-249.088851,9.31290179,-22.28952,5.981355932283697
41149.3,-253.615488,11.9708716,-16.4120101,5.855932203471963
41149.4,-257.140398,6.56755452,-10.9300608,5.730508474660229
41149.5,-251.469066,14.6239999,-21.2790351,5.605084745848494
41149.6,-263.01583,4.78116861,-19.4996857,5.47966101703676
41149.7,-251.075119,6.36815639,-11.3783391,5.3542372882250255
41149.8,-250.841787,-7.74138664,-10.0829975,5.228813559413292
41149.9,-251.487677,17.3205064,-14.9370332,5.103389830601558
41150.0,-251.393934,13.2106546,-9.88211244,4.977966101789823
41150.1,-252.721068,24.061982,-12.7819781,4.852542372978089
41150.2,-258.337083,8.75628036,-7.97000538,4.727118644166355
41150.3,-260.929222,25.0233946,-12.6504801,4.601694915354622
41150.4,-264.133593,38.2409882,-21.5598439,4.4762711865428875
41150.5,-254.370386,39.6854311,-28.3667005,4.3508474577311524
41150.6,-259.935164,31.5222235,-18.4612031,4.225423728919418
41150.7,-274.053843,27.1676642,-16.7654281,4.1
41150.8,-262.288091,18.0733257,-14.8194727,4.1
41150.9,-279.765046,38.2076826,-21.5884887,4.1
41151.0,-274.562262,57.6294015,-18.3135705,4.1
41151.1,-265.063,50.3813639,-17.761642,4.1
41151.2,-270.973447,61.9973554,-17.9760707,4.1
41151.3,-265.930508,73.7328689,-32.7968827,4.1
41151.4,-263.26419,112.151867,-35.5844822,4.1
41151.5,-263.696027,118.740011,-33.0482972,4.1
41151.6,-263.540601,114.67072,-39.4116608,4.1
41151.7,-261.177931,113.131179,-31.8202439,4.1
41151.8,-258.548426,125.489545,-42.0143642,4.1
41151.9,-259.776317,137.139125,-51.6706018,4.1
41152.0,-261.628758,125.340367,-44.7334504,4.1
41152.1,-266.3379,127.609239,-38.9568396,4.1
41152.2,-268.550314,132.302803,-49.4768745,4.1
41152.3,-266.614243,144.224553,-60.0853504,4.1
41152.4,-267.324419,135.519375,-55.6680511,4.1
41152.5,-268.078735,131.124319,-51.7897147,4.1
41152.6,-263.834236,142.001118,-54.3208575,4.1
41152.7,-262.02275,165.20383,-65.1048407,4.1
41152.8,-268.187691,182.610115,-80.3251744,4.1
41152.9,-273.952123,177.589401,-74.0010045,4.1
41153.0,-272.917287,174.869346,-76.418555,4.1
41153.1,-280.582353,168.465413,-77.8977499,4.1
41153.2,-287.461514,160.950729,-73.5070302,4.1
41153.3,-286.466634,148.643441,-76.9398495,4.1
41153.4,-290.047493,132.07762,-72.9590552,4.1
41153.5,-286.581755,116.493581,-68.7450906,4.1
41153.6,-288.356957,121.496848,-63.9545508,4.1
41153.7,-286.620069,119.573669,-74.2117078,4.1
41153.8,-283.13022,104.313367,-55.5837612,4.1
41153.9,-293.958874,88.5856598,-45.4076632,4.1
41154.0,-296.697618,101.58194,-55.3370326,4.1
41154.1,-292.587143,111.126324,-61.9201075,4.1
