Time_s,Bx_nT,By_nT,Bz_nT,zAut_m,zTrue_m
718.6,-306.555427,346.599595,-71.2496062,4.1,4.1
718.7,-304.20768,325.550951,-59.5722484,4.1,4.1
718.8,-310.573175,311.537617,-43.1974381,4.1,4.1
718.9,-317.163285,301.314172,-47.0332195,4.1,4.1
719.0,-314.180447,282.685297,-47.6686044,4.1,4.1
719.1,-317.821456,300.370526,-54.7639901,4.1,4.1
719.2,-320.324894,304.807933,-54.532246,4.1,4.1
719.3,-325.45451,287.892694,-47.5049217,4.1,4.1
719.4,-309.517056,309.27596,-62.82097,4.1,4.1
719.5,-323.301787,306.703013,-61.5375085,4.1,4.1
719.6,-321.797731,329.32066,-64.0204833,4.1,4.1
719.7,-323.605754,332.128218,-59.643808,4.1,4.1
719.8,-319.321456,315.0185,-46.4112444,4.1,4.1
719.9,-321.551879,298.825977,-41.7366137,4.1,4.1
720.0,-327.81853,297.650907,-45.423135,4.1,4.1
720.1,-328.841908,301.339019,-53.0572119,4.1,4.1
720.2,-321.791814,312.040871,-46.2728174,4.1,4.1
720.3,-303.461022,325.364638,-57.6550471,4.1,4.1
720.4,-303.430987,335.434056,-75.6392767,4.1,4.1
720.5,-302.451504,334.352055,-75.5670456,4.1,4.1
720.6,-296.880045,347.205331,-76.8534821,4.1,4.1
720.7,-286.732441,393.96449,-99.0146693,4.1,4.1
720.8,-292.793531,386.705523,-103.861393,4.1,4.1
720.9,-301.78055,372.721669,-101.370858,4.1,4.1
721.0,-303.047166,382.968321,-110.205502,4.1,4.1
721.1,-299.866369,387.317064,-99.5395985,4.1,4.1
721.2,-297.553001,382.750034,-94.0776312,4.1,4.1
721.3,-301.619324,368.932075,-91.119312,4.1,4.1
721.4,-297.769035,379.805247,-90.3422101,4.1,4.1
721.5,-296.908824,404.394349,-95.50466,4.1,4.1
721.6,-305.452389,402.543091,-90.0094527,4.1,4.1
721.7,-298.869764,397.5271,-73.5950993,4.1,4.1
721.8,-308.616682,378.663475,-57.2668308,4.1,4.1
721.9,-323.163606,364.887134,-60.4046478,4.1,4.1
722.0,-321.361025,382.301068,-65.6192514,4.1,4.1
722.1,-315.835206,393.466091,-68.9789878,4.1,4.1
722.2,-303.603495,388.680384,-82.7589616,4.1,4.1
722.3,-300.224524,375.742027,-73.0151162,4.1,4.1
722.4,-290.123532,371.28937,-78.702183,4.1,4.1
722.5,-302.043717,346.002169,-67.2177135,4.1,4.1
722.6,-299.286779,331.256929,-60.8284193,4.1,4.1
722.7,-304.633301,311.851054,-59.9745327,4.1,4.1
722.8,-310.24522,307.522503,-58.5393139,4.1,4.1
722.9,-290.987381,302.573392,-60.138943,4.1,4.1
723.0,-297.191927,280.034054,-46.379342,4.1,4.1
723.1,-291.569163,242.311873,-42.4353818,4.1,4.1
723.2,-290.359221,236.123686,-30.9152004,4.1,4.1
723.3,-284.125277,264.35938,-43.2394403,4.1,4.1
723.4,-280.197501,282.99385,-62.9910521,4.1,4.1
723.5,-282.775104,274.723085,-56.4061371,4.1,4.1
723.6,-295.965032,258.769567,-49.1046939,4.1,4.1
723.7,-299.592558,254.66196,-46.8193691,4.1,4.1
723.8,-294.787183,252.514341,-42.2985986,4.1,4.1
723.9,-298.279705,250.429064,-44.0169881,4.1,4.1
724.0,-287.022948,250.68183,-39.0774067,4.1,4.1
724.1,-269.373604,263.32521,-46.3572634,4.1,4.1
724.2,-279.586821,260.401727,-45.7646025,4.1,4.1
724.3,-281.543887,255.817779,-45.0957018,4.1,4.1
724.4,-289.887898,254.449116,-35.0636903,4.1,4.1
724.5,-289.409663,255.924014,-23.0489914,4.1,4.1
724.6,-292.998803,262.501042,-35.1371217,4.1,4.1
724.7,-301.835684,277.45369,-39.2974322,4.1,4.1
724.8,-294.960686,289.1133,-51.762371,4.1,4.1
724.9,-306.40887,293.427131,-55.5169268,4.1,4.1
725.0,-296.066984,268.634934,-53.9504837,4.1,4.1
725.1,-296.575011,260.081869,-39.4105566,4.039705882352927,4.039705882352927
725.2,-293.17299,259.080093,-44.6201612,3.9794117647058544,3.9794117647058544
725.3,-291.075463,243.814245,-33.6450924,3.919117647058782,3.919117647058782
725.4,-287.255503,247.968913,-37.8792993,3.8588235294117097,3.8588235294117097
725.5,-276.088156,247.548377,-45.1795996,3.798529411764637,3.798529411764637
725.6,-270.973548,274.109275,-51.6830577,3.7382352941175645,3.7382352941175645
725.7,-284.279931,279.981624,-50.1156197,3.677941176470492,3.677941176470492
725.8,-295.834787,267.555286,-46.6977976,3.6176470588234193,3.6176470588234193
725.9,-293.884632,263.376906,-40.4444443,3.557352941176347,3.557352941176347
726.0,-288.669818,269.212284,-44.7247314,3.497058823529274,3.497058823529274
726.1,-287.457602,272.015849,-54.1453368,3.4367647058822017,3.4367647058822017
726.2,-292.866116,282.630131,-49.1568504,3.3764705882351294,3.3764705882351294
726.3,-294.606185,268.654537,-50.4108867,3.316176470588057,3.316176470588057
726.4,-302.265154,238.046296,-40.4174273,3.255882352940984,3.255882352940984
726.5,-294.39496,211.989072,-36.2546941,3.195588235293912,3.195588235293912
726.6,-301.184528,196.759187,-22.7527973,3.135294117646839,3.135294117646839
726.7,-299.150879,197.466885,-28.4746054,3.0749999999997666,3.0749999999997666
726.8,-299.265168,201.747749,-30.2262448,3.014705882352694,3.014705882352694
726.9,-296.70054,212.752711,-9.95580833,2.954411764705622,2.954411764705622
727.0,-292.167733,220.571779,-27.9377339,2.894117647058549,2.894117647058549
727.1,-294.92046,191.771211,-23.6025821,2.833823529411476,2.833823529411476
727.2,-299.248007,167.416348,-7.04480706,2.773529411764404,2.773529411764404
727.3,-309.303842,157.209663,-8.01348266,2.7132352941173314,2.7132352941173314
727.4,-313.524477,158.946481,4.51695143,2.652941176470259,2.652941176470259
727.5,-328.413447,166.440224,-0.190129715,2.5926470588231867,2.5926470588231867
727.6,-339.735464,166.720491,-19.3348226,2.532352941176114,2.532352941176114
727.7,-350.249057,166.41257,-9.02951197,2.4720588235290415,2.4720588235290415
727.8,-352.958577,169.652533,-20.3152187,2.4117647058819687,2.4117647058819687
727.9,-351.255309,181.56495,-27.5138652,2.3514705882348963,2.3514705882348963
728.0,-359.760085,184.384777,-27.6307475,2.291176470587824,2.291176470587824
728.1,-389.282834,183.537331,-37.2191014,2.230882352940751,2.230882352940751
728.2,-408.747577,189.418971,-40.9567724,2.1705882352936787,2.1705882352936787
728.3,-425.300236,184.338789,-30.8694215,2.110294117646606,2.110294117646606
728.4,-440.977811,179.555044,-34.3476106,2.0499999999995335,2.0499999999995335
728.5,-454.873722,173.724241,-33.063524,1.9897058823524612,1.9897058823524612
728.6,-462.356198,166.414109,-31.2378141,1.9294117647053883,1.9294117647053883
728.7,-469.527489,172.704761,-36.7837187,1.869117647058316,1.869117647058316
728.8,-484.887266,181.134203,-48.2774805,1.8088235294112436,1.8088235294112436
728.9,-491.146318,170.515848,-64.12042,1.7485294117641708,1.7485294117641708
729.0,-499.207807,174.137027,-67.4034578,1.6882352941170984,1.6882352941170984
729.1,-510.715035,189.049029,-78.11111,1.627941176470026,1.627941176470026
729.2,-521.095688,190.148696,-72.6930515,1.5676470588229532,1.5676470588229532
729.3,-537.033696,186.918659,-70.8070114,1.5073529411758808,1.5073529411758808
729.4,-549.283806,161.467162,-72.1891595,1.4470588235288084,1.4470588235288084
729.5,-550.227635,147.317803,-73.0457378,1.3867647058817356,1.3867647058817356
729.6,-552.876953,154.767172,-78.0418149,1.3264705882346632,1.3264705882346632
729.7,-557.21742,178.506022,-98.049115,1.2661764705875909,1.2661764705875909
729.8,-554.142143,189.480282,-104.833623,1.2058823529405185,1.2058823529405185
729.9,-563.286665,191.985116,-109.72865,1.1455882352934457,1.1455882352934457
730.0,-568.274317,192.579909,-125.465795,1.0852941176463733,1.0852941176463733
730.1,-572.059458,215.63896,-121.171096,1.0249999999993005,1.0249999999993005
730.2,-578.889889,216.383299,-118.076124,0.9647058823522281,0.9647058823522281
730.3,-587.885367,196.033173,-115.666892,0.9044117647051557,0.9044117647051557
730.4,-588.592188,170.70575,-103.244569,0.8441176470580833,0.8441176470580833
730.5,-593.731924,156.983109,-97.1659755,0.783823529411011,0.783823529411011
730.6,-588.037789,143.884827,-101.433066,0.7235294117639377,0.7235294117639377
730.7,-584.981945,143.383702,-103.788688,0.6632352941168653,0.6632352941168653
730.8,-581.570863,142.76627,-118.078112,0.602941176469793,0.602941176469793
730.9,-583.771063,139.175306,-122.267706,0.5426470588227206,0.5426470588227206
731.0,-583.544458,134.622038,-116.3041,0.4823529411756482,0.4823529411756482
731.1,-584.553968,150.8599,-129.425097,0.42205882352857493,0.42205882352857493
731.2,-587.081533,172.191993,-138.616192,0.36176470588150256,0.36176470588150256
731.3,-584.736493,168.759629,-135.915454,0.3014705882344302,0.3014705882344302
731.4,-588.399131,171.568543,-137.848762,0.2411764705873578,0.2411764705873578
731.5,-596.457817,153.735334,-130.880879,0.18088235294028543,0.18088235294028543
731.6,-586.507258,163.57623,-134.314532,0.12058823529321261,0.12058823529321261
731.7,-601.975206,167.47333,-128.275339,0.06029411764613979,0.06029411764613979
731.8,-599.339699,190.23775,-134.391868,0.0,0.0
731.9,-596.759314,201.915601,-130.638525,0.0,0.0
732.0,-594.737197,198.237333,-130.910182,0.0,0.0
732.1,-594.606031,201.358859,-139.800842,0.0,0.0
732.2,-594.167008,237.238597,-143.408524,0.0,0.0
732.3,-597.56884,257.801794,-153.257375,0.0,0.0
732.4,-601.749085,258.403516,-151.109182,0.0,0.0
732.5,-594.805953,245.874498,-147.491789,0.0,0.0
732.6,-598.153595,233.499896,-139.322097,0.0,0.0
732.7,-598.662654,236.235195,-148.097092,0.0,0.0
732.8,-593.10633,242.682573,-138.034879,0.0,0.0
732.9,-596.82543,266.570407,-140.851205,0.0,0.0
733.0,-586.480098,296.839692,-151.134942,0.0,0.0
733.1,-574.856507,331.495356,-159.547646,0.0,0.0
733.2,-577.35594,346.709186,-169.688092,0.0,0.0
733.3,-590.637572,356.448963,-174.619793,0.0,0.0
733.4,-589.136951,340.413981,-187.111445,0.0,0.0
733.5,-595.095806,312.642857,-171.639495,0.0,0.0
733.6,-607.087453,287.073705,-167.322547,0.0,0.0
733.7,-614.122205,268.687015,-169.769986,0.0,0.0
733.8,-610.529583,255.299602,-165.103377,0.0,0.0
733.9,-610.91575,242.322889,-154.766112,0.0,0.0
734.0,-600.748626,231.460382,-156.147799,0.0,0.0
734.1,-607.718526,217.055982,-150.798155,0.0,0.0
734.2,-607.935693,215.912482,-149.939146,0.0,0.0
734.3,-613.65432,211.879155,-136.592786,0.0,0.0
734.4,-614.156927,205.9794,-133.589274,0.0,0.0
734.5,-601.252055,220.92582,-152.334714,0.0,0.0
734.6,-599.323362,227.541129,-146.535877,0.0,0.0
734.7,-606.970563,244.7417,-155.924546,0.0,0.0
734.8,-612.761426,253.157341,-155.51299,0.0,0.0
734.9,-612.929523,248.535937,-146.036113,0.0,0.0
735.0,-614.133807,260.142152,-149.049629,0.0,0.0
735.1,-619.222689,261.798995,-151.73655,0.0,0.0
735.2,-614.437889,240.284952,-138.526942,0.0,0.0
735.3,-605.310589,222.246554,-128.845176,0.0,0.0
735.4,-601.22386,219.883761,-139.92068,0.0,0.0
735.5,-613.731765,205.750415,-128.303013,0.0,0.0
735.6,-617.0415,201.234689,-131.368388,0.0,0.0
735.7,-616.603094,189.882482,-132.436349,0.0,0.0
735.8,-610.584199,188.231741,-127.443646,0.0,0.0
735.9,-622.286988,193.787529,-123.994569,0.0,0.0
736.0,-610.275979,209.610087,-140.059773,0.0,0.0
736.1,-611.164291,230.14982,-121.999949,0.0,0.0
736.2,-604.173145,226.451156,-139.898077,0.0,0.0
736.3,-606.159683,223.822712,-130.463821,0.0,0.0
736.4,-612.094343,216.277363,-123.580538,0.0,0.0
736.5,-602.854438,221.373797,-118.421416,0.0,0.0
736.6,-599.262599,241.79966,-123.308133,0.0,0.0
736.7,-596.740071,244.732225,-116.949983,0.0,0.0
736.8,-607.712293,241.032106,-124.745113,0.0,0.0
736.9,-616.856089,260.073171,-137.781673,0.0,0.0
737.0,-618.959784,266.242031,-135.994779,0.0,0.0
737.1,-614.660522,262.48054,-132.21472,0.0,0.0
737.2,-593.479965,265.170759,-150.178061,0.0,0.0
737.3,-607.726149,262.089811,-135.385332,0.0,0.0
737.4,-619.005314,267.567146,-138.549748,0.0,0.0
737.5,-611.96547,270.251322,-131.262255,0.0,0.0
737.6,-622.395729,256.536162,-124.851393,0.0,0.0
737.7,-612.700464,243.641984,-123.734801,0.0,0.0
737.8,-604.156596,240.286433,-132.511544,0.0,0.0
737.9,-593.88076,240.14586,-124.362359,0.0,0.0
738.0,-601.134687,240.539389,-121.432048,0.0,0.0
738.1,-603.515886,251.240671,-124.231394,0.0,0.0
738.2,-602.941408,251.304062,-114.268728,0.0,0.0
738.3,-608.597566,230.922618,-107.004219,0.0,0.0
738.4,-609.700172,217.118603,-91.2638681,0.0,0.0
738.5,-614.594329,212.796326,-80.5336059,0.0,0.0
738.6,-619.561412,207.784761,-75.1419231,0.0,0.0
738.7,-614.412511,207.24297,-85.5113071,0.0,0.0
738.8,-612.318099,211.809968,-80.1584055,0.0,0.0
738.9,-607.084664,216.755797,-93.0708299,0.0,0.0
739.0,-602.600742,248.600673,-103.610968,0.0,0.0
739.1,-588.919827,235.420165,-98.9225662,0.0,0.0
739.2,-596.064825,231.60303,-88.44348,0.0,0.0
739.3,-593.575225,233.124418,-88.0603174,0.0,0.0
739.4,-592.290334,237.029918,-90.7502718,0.0,0.0
739.5,-600.300942,242.264515,-93.396849,0.0,0.0
739.6,-607.03579,261.570475,-89.1786755,0.0,0.0
739.7,-609.945658,272.663361,-90.9002397,0.0,0.0
739.8,-609.221216,289.339574,-97.6220005,0.0,0.0
739.9,-608.640882,287.905904,-101.574421,0.0,0.0
740.0,-604.925976,267.330698,-82.9876177,0.0,0.0
740.1,-597.534635,280.615957,-95.4658082,0.0,0.0
740.2,-607.9785,278.715953,-91.9223637,0.0,0.0
740.3,-606.605077,287.148971,-87.6515755,0.0,0.0
740.4,-604.897716,305.489316,-97.3032411,0.0,0.0
740.5,-610.747681,303.301081,-100.982697,0.0,0.0
740.6,-602.941882,286.82224,-102.961469,0.0,0.0
740.7,-598.511165,289.280074,-115.337112,0.0,0.0
740.8,-609.240722,280.042049,-103.568139,0.0,0.0
740.9,-610.34964,302.776383,-88.3855102,0.0,0.0
741.0,-610.957377,317.531644,-92.939346,0.0,0.0
741.1,-616.512832,309.42787,-89.7567787,0.0,0.0
741.2,-606.56329,301.637848,-96.0526556,0.0,0.0
741.3,-606.429217,276.576951,-73.3438768,0.0,0.0
741.4,-611.545519,267.63164,-76.2191448,0.0,0.0
741.5,-605.603338,295.351431,-81.8804284,0.0,0.0
741.6,-610.750522,333.412802,-97.704389,0.0,0.0
741.7,-611.202548,351.044948,-119.936836,0.0,0.0
741.8,-602.409395,345.600979,-113.275573,0.0,0.0
741.9,-616.132294,297.5033,-91.7602992,0.0,0.0
742.0,-618.452761,272.605675,-89.3380684,0.0,0.0
742.1,-611.888153,296.067895,-101.462427,0.0,0.0
742.2,-603.785117,308.747399,-104.215027,0.0,0.0
742.3,-619.203657,300.63592,-81.5959689,0.0,0.0
742.4,-611.719993,296.463068,-85.4493192,0.0,0.0
742.5,-614.996161,303.492073,-92.3962455,0.0,0.0
742.6,-616.744911,324.125123,-87.7513545,0.0,0.0
742.7,-614.407862,358.30099,-105.245817,0.0,0.0
742.8,-614.011677,386.552819,-120.605436,0.0,0.0
742.9,-624.572412,395.429486,-116.600883,0.0,0.0
743.0,-623.209317,393.164512,-106.301592,0.0,0.0
743.1,-638.883456,395.415626,-106.490261,0.0,0.0
743.2,-635.522978,400.261212,-110.650183,0.13309859154932605,0.13309859154932605
743.3,-626.171271,414.910198,-114.132673,0.2661971830986521,0.2661971830986521
743.4,-621.111545,438.85138,-128.5564,0.3992957746479781,0.3992957746479781
743.5,-614.228883,440.416083,-119.725849,0.5323943661973042,0.5323943661973042
743.6,-622.348733,391.83459,-108.919434,0.6654929577466302,0.6654929577466302
743.7,-624.919184,399.925943,-113.665211,0.7985915492959562,0.7985915492959562
743.8,-621.202277,437.485789,-118.439453,0.9316901408452822,0.9316901408452822
743.9,-611.435125,481.52835,-147.332778,1.0647887323946084,1.0647887323946084
744.0,-620.61943,476.149732,-148.20416,1.1978873239439343,1.1978873239439343
744.1,-617.478737,466.319805,-148.082653,1.3309859154932604,1.3309859154932604
744.2,-614.220522,465.176963,-146.577348,1.4640845070425863,1.4640845070425863
744.3,-618.811267,460.060793,-152.179072,1.5971830985919124,1.5971830985919124
744.4,-620.430794,434.401874,-135.232345,1.7302816901412386,1.7302816901412386
744.5,-598.624718,438.464836,-137.033774,1.8633802816905645,1.8633802816905645
744.6,-624.373712,433.56287,-135.223946,1.9964788732398904,1.9964788732398904
744.7,-617.549037,412.558052,-121.024164,2.1295774647892167,2.1295774647892167
744.8,-609.003942,417.170049,-121.969413,2.262676056338542,2.262676056338542
744.9,-612.030845,411.069486,-125.262741,2.3957746478878685,2.3957746478878685
745.0,-606.545176,400.11855,-120.049922,2.5288732394371944,2.5288732394371944
745.1,-592.061046,391.584438,-111.252281,2.661971830986521,2.661971830986521
745.2,-569.236659,407.38718,-125.083088,2.7950704225358467,2.7950704225358467
745.3,-570.05876,403.081955,-120.543796,2.9281690140851726,2.9281690140851726
745.4,-563.743313,393.747797,-113.610584,3.061267605634499,3.061267605634499
745.5,-554.439721,394.744428,-124.570749,3.194366197183825,3.194366197183825
745.6,-557.708334,393.538056,-103.970483,3.3274647887331508,3.3274647887331508
745.7,-551.144874,374.496586,-89.1212632,3.460563380282477,3.460563380282477
745.8,-541.314243,381.068963,-86.7957522,3.5936619718318026,3.5936619718318026
745.9,-528.221457,409.828805,-101.729993,3.726760563381129,3.726760563381129
746.0,-506.293752,434.135527,-107.039919,3.859859154930455,3.859859154930455
746.1,-490.658261,461.714319,-124.053985,3.9929577464797807,3.9929577464797807
746.2,-476.720863,484.617568,-118.740321,4.126056338029107,4.126056338029107
746.3,-464.490491,479.693679,-109.886267,4.2591549295784334,4.2591549295784334
746.4,-460.912655,496.441989,-109.661284,4.39225352112776,4.39225352112776
746.5,-455.816132,481.717005,-99.4729448,4.525352112677084,4.525352112677084
746.6,-435.542376,484.154561,-101.781206,4.658450704226412,4.658450704226412
746.7,-426.803073,478.81663,-102.351338,4.791549295775737,4.791549295775737
746.8,-413.177266,433.329762,-88.8642856,4.924647887325063,4.924647887325063
746.9,-404.185969,392.625584,-70.9645723,5.057746478874389,5.057746478874389
747.0,-400.331128,374.675325,-84.3602955,5.190845070423715,5.190845070423715
747.1,-392.163523,380.845163,-88.9684892,5.323943661973042,5.323943661973042
747.2,-361.587056,392.839669,-95.8064184,5.457042253522368,5.457042253522368
747.3,-369.266901,388.406212,-77.4989145,5.590140845071693,5.590140845071693
747.4,-336.68595,387.520333,-80.1725046,5.72323943662102,5.72323943662102
747.5,-325.100678,376.159615,-67.5141597,5.856338028170345,5.856338028170345
747.6,-326.173157,368.885379,-67.8929093,5.989436619719672,5.989436619719672
747.7,-302.000536,355.038712,-70.0989253,6.122535211268998,6.122535211268998
747.8,-308.720774,351.147069,-53.8554058,6.255633802818323,6.255633802818323
747.9,-298.999724,339.630914,-62.7584512,6.38873239436765,6.38873239436765
748.0,-294.168824,318.861675,-42.2810309,6.521830985916975,6.521830985916975
748.1,-272.780843,283.587407,-41.3357045,6.6549295774663015,6.6549295774663015
748.2,-277.592751,272.264174,-40.7896175,6.788028169015628,6.788028169015628
748.3,-280.467368,225.761334,-26.5267032,6.921126760564954,6.921126760564954
748.4,-264.981616,189.342556,-14.9499431,7.05422535211428,7.05422535211428
748.5,-253.371644,168.453226,-11.5810879,7.187323943663605,7.187323943663605
748.6,-252.63984,142.750378,0.586963693,7.3204225352129315,7.3204225352129315
748.7,-238.141814,116.626662,8.85359814,7.453521126762258,7.453521126762258
748.8,-232.60276,100.172388,23.6549711,7.586619718311584,7.586619718311584
748.9,-228.421772,73.5281212,19.0496903,7.71971830986091,7.71971830986091
749.0,-215.049033,83.3039153,35.9536995,7.852816901410236,7.852816901410236
749.1,-221.92816,73.7464372,24.1755621,7.9859154929595615,7.9859154929595615
749.2,-209.941671,52.6461012,28.463199,8.119014084508889,8.119014084508889
749.3,-206.921674,34.5116487,43.5836163,8.252112676058214,8.252112676058214
749.4,-195.310625,32.7412499,33.4580783,8.38521126760754,8.38521126760754
749.5,-181.428762,35.2618478,40.4368676,8.518309859156867,8.518309859156867
749.6,-174.963338,12.46485,43.2565108,8.651408450706192,8.651408450706192
749.7,-173.25446,-6.01411971,44.6185461,8.78450704225552,8.78450704225552
749.8,-182.032416,-18.3750636,48.4373936,8.917605633804845,8.917605633804845
749.9,-172.678812,-15.9364419,54.3882765,9.050704225354169,9.050704225354169
750.0,-165.946373,-16.1901158,47.4394454,9.183802816903496,9.183802816903496
750.1,-172.262766,-24.3487504,51.5807457,9.316901408452823,9.316901408452823
750.2,-171.502044,-15.9735489,48.2591528,9.450000000002149,9.450000000002149
750.3,-169.992556,-5.7614084,42.9359817,9.583098591551474,9.583098591551474
750.4,-161.394443,-15.6411712,40.2215195,9.7161971831008,9.7161971831008
750.5,-157.192163,-34.0108276,50.6302016,9.849295774650127,9.849295774650127
